# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 100.0
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
  49 81.3526 56.2882 55.0213 24.5058 -95.0731 72.3138 -53.9269 69.0786 32.5015 119.2077 267.3440
  50 42.9373 -149.6618 -69.4204 -111.9326 -12.2175 85.1283 218.0661 112.8279 141.7378  4.0048 80.9626
  51 36.1375 -59.4763 -28.8430 -23.1375 -5.1527 -47.0601 -121.5573 32.6763 21.3809 11.2858 -105.6561
  52 -0.3198 23.8846 122.3724 -38.7923 107.1822 -84.1459  0.9271 59.1522 -24.1833 29.5223 108.0492
  53 -15.5183 86.7547 -60.5350  9.4545 -4.3134 68.9421 -48.9849 -25.0839 36.9907 62.3681 61.3304
  54 68.8979 104.8645 -53.9208 87.9666 77.2612 -53.8807 96.1538 -60.9557 -57.1400  0.4152 -81.9223
  55 62.1197 117.4207 -61.1689 157.5330 -28.8732 -91.0563 -39.2547 88.3891  9.4933 -104.2666 -92.7062
  56 26.1919  4.7915 158.6240 -49.0626  9.2981 -30.1228 -143.3154 30.0405 -50.5789 -58.9597 -121.9306
  57 11.4790 118.6662 -84.6515 67.2376 36.1620 -130.8698 -52.7657 -54.5402 24.1187 -35.2660 -7.2426
  58 21.3664 -18.4496 -112.6172 -100.4821 26.9940 -25.4895 -96.2565 29.1552 -74.2884 -12.4052 146.2734
  59 16.4961 -63.4602 -62.4940 -135.5072 52.1046 -113.8036 31.2890 27.2061 26.8731 152.8333 -139.4783
  60 26.2935  3.7892 -30.3975 -83.5638 158.9252 -137.9650 113.7340 -124.4468 -151.1367 -38.7302 46.1648
  61 -169.4587 -6.4292 -245.1282 -54.8929 -146.8023 -91.6183 -164.4371 -33.4559 -40.2592 -36.6431 12.2653
  62 57.0231 -89.0460 -88.6672 43.4503 -49.2423 189.2986 -69.6874 -107.2470 27.2464 35.2127 -50.7825
  63 79.7899 -97.4814 -279.1224  1.9468 -40.4972 133.0862 10.5305 83.0407 13.6460  7.4384 -90.7210
  64 -18.2094 -2.9429 -52.1453 -187.0944 95.1347 -107.9233 -2.4764 15.3854 -129.5103 37.7091 -14.1166
  65 -19.7009 -29.4265 -96.2940 -139.3096 -5.8488 111.5736 -93.5619 86.3124 37.1772 58.3073 -141.4246
  66 70.5516 -47.1786 -78.1094 79.6631 140.3458 -66.3122 -30.2729 28.1278 -93.8290 -226.1101 -43.7967
  67 -1.4805 -92.6647 59.6887 -37.5664 -72.7688 171.0563 12.3434 81.0342 34.4831 119.3588  5.0438
  68 -6.3779 65.2925 155.6976 -18.9894 75.7061 -94.7355 89.2362 -144.3342 205.0696 77.3069 -84.1156
  69 -29.5799 17.7504 37.7598 -19.6120 239.1757 -104.7944 53.1755 40.6894  8.7097 -94.1639 65.3377
  70 -98.9502 132.3394 136.0283 180.7096 -121.2014  7.3695 -0.6616 131.2804 -7.2133 12.6813 21.0387
  71 119.5936 102.6980 -39.0275 -63.5068 -230.7034 -128.9401 -47.5086 -91.7893 -17.0443  9.5217 -140.1994
  72 138.7114 -15.8914 32.9715 21.5305 -15.6619 -56.0847 -183.1769 -119.8131 -22.7462 -65.3380  1.6053
  73 -7.3235 44.0538 -50.9933 88.4662 75.8833 -155.2677 -69.8468 112.9501 -48.8477 30.7288 17.8671
  74 -180.9651 -106.6540 -107.0113 -59.0493  0.3723 25.3431 123.1630 -96.2702 -75.8629 39.6385 57.2271
  75 105.7119 -1.8655 -45.1811 -3.4858 -96.0074 90.1445 51.0668 -19.9292 134.6493 62.7117 240.4822
  76 89.2687 123.0845 -64.3275 -113.8489 74.7571 -44.6739 -5.0334  9.5413 -74.7761 -62.0578 -53.5649
  77 15.6118 45.5282 88.1342 -157.0789 90.3047  4.4183 51.5890 -57.7486 112.2073 -35.7129 64.1841
  78  4.0350 -199.0333 -76.3631 -77.6859 58.0301 -53.2691 18.0228 91.1030 75.2828 23.1942 -37.1431
  79 23.7165 67.7701 168.6139 51.5025 -71.5386 -100.5186 95.5776 22.1841 50.8633 121.0755 -36.4565
  80 -145.5044 172.4020 66.6236 -135.1349 -136.1573 -111.7279 -34.8358 12.6112 -44.1630 -176.9570 -32.7190
  81 -89.2512 -11.3543 151.7949 -146.8124 -0.3093 77.0011 -33.2622 -157.0863 12.0303 -6.7981 -39.1853
  82 159.4939 33.4579 120.6694 23.8700 95.8568 -66.0959 -33.6496 181.1837 50.2220 -10.0606  2.7572
  83 -15.8460 95.4415 19.1765 -38.8216 -233.7082 -56.3665 -192.1518 58.8314 30.8817 -18.2636 -58.0427
  84 105.8406 99.4421 -81.4945 -17.4377 115.6499 23.8083 -78.4974 50.5491 -19.8108 -46.9134 43.7917
  85 -74.0111 82.0831 32.4882 -51.1151 -80.0678 67.5181 84.5066 149.3989 152.8998 -121.6358 106.8438
  86 158.4158 -63.3669 -98.4404  8.8225 18.5504 -64.3124 -69.4368 -79.1876 -3.3515 -19.2466 87.6063
  87 -68.0118 -208.3946 33.0494 -163.9700 -57.8357 -8.5632 157.9537 15.2985 75.7683 88.1955 -75.0699
  88 64.9935 -86.6434 -13.7256 -234.5293 98.2966 109.6424 -121.4991 104.5973 69.5353 -105.1394 175.1108
  89 -43.4826 -11.7389 -38.4944 49.2646 -140.8534 18.4109 140.4186 127.9238 16.3703 159.0892 50.4906
  90 64.1085 118.0032  5.6183 143.0338 134.4614 -114.9229 -200.6981 -271.8068 200.3231 -57.5047 17.4665
  91 36.7164 -148.4682 -154.4417 37.4303 -230.6569 58.0234 -16.1608 -6.8468 74.3509  9.4028 -57.5835
  92 -40.5396  8.0625 -40.4708 -135.9065 44.6473 -96.3751 -22.1655 38.1251 -99.0386 -113.6739 -106.9322
  93 -144.9784 57.2853 -9.5158 207.5063 79.7312 -131.3938 -102.9766 33.1349 28.8425 18.6868 -62.2231
  94 -29.6509 99.9847 -39.0848 157.0077 -22.4391 36.2213  7.4985 146.3590 30.3405 -93.8568 -214.7895
  95 -91.9352 -85.7203 193.5104 59.9392  3.2866 -46.7162 131.3346 221.7619 279.7038 -72.7031 52.2637
  96 -25.1022  0.2746 119.0011 151.1758 153.6475 -62.7745 -46.7648 -23.7173 89.5264 28.0843 57.2906
  97 -79.3269 57.9137 19.9596 26.3191 185.6427 42.8665 -50.9377 63.8242 109.6916 -54.5789 146.5464
  98 -122.6074 54.2083 62.8803 71.2183 17.5707 -61.3022 -172.5323 74.1978 77.2379 -82.4850 35.5718
  99 46.9352  7.9167 -23.0366 -12.6230  3.6722 -17.2349 -23.4518  8.6863 -77.6477 12.4784  7.9662
 100 -104.6522 145.8458 35.2295 -69.9244 98.1481 45.2306 -291.4149 272.4083 -6.0128 74.3772 -71.3083
 101 140.6179 -105.7144 121.8709  5.5985 121.2774 11.1798 -116.5223 -132.4757 103.0311 112.0347 -33.4049
 102 -67.9854 -34.8992 -48.6009 14.9289 -3.9813 -85.9008 -208.2034 -19.3207 -65.7582 -95.6826 -142.3340
 103 33.3677 -81.1198 22.4708 -48.3480 77.2273 -103.6108 55.8726 -5.1796 119.9122 -40.2483 -149.3911
 104 61.9839  6.8781 -158.7282 -70.2182 -37.0395 -118.4730 -34.7354 20.7326 -56.9889 103.5957  9.1294
 105 -43.1726 -97.5909 -77.8783 15.3796 127.9981 14.9046 -91.1073 -0.9333 64.6782 -243.5323 -64.2719
 106 40.9371 180.8313 -55.2341 -70.1101 22.3993 -37.1857 -12.4594 -38.0707 -46.0182  3.6133 -266.3738
 107 52.2411 60.7501 -196.4378 -0.0396 220.1121 -81.2207 107.8415 86.2391 -2.8637 132.8673 155.6527
 108 -41.0813 -50.2823 -15.6554 51.8672 107.0040 38.1299 -2.2501 -81.1361 40.5031 50.6257 -211.7346
 109 45.6694 37.9049 -74.4708 16.0771 -149.6327 -115.5381 -122.4560 -11.4594 -4.5543 39.4825 158.9343
 110 47.1944 61.2619 109.0868 94.9858 28.3326 -67.2496 40.6928 -55.2188 44.2594 -44.9314 -76.9572
 111 52.2387 152.7717 111.3984 -56.9872 -27.8280 -55.7210 -38.5257 101.0052 41.3511 -198.6596 -10.9289
 112 33.4375 -44.1955 31.6712 -49.1296 -32.9622 97.0745 25.9406 37.6301 -75.6613 119.4173 26.3162
 113 -183.7485 -16.9704 -327.5176 117.4135 35.7443 14.9804 103.5945 -192.3080 81.0108 -199.5653 -25.7099
 114 62.2276 83.9198 62.2127 -142.5140 21.2788 22.9928 -179.5017 -79.2039 -16.2431 -202.5343 -52.6453
 115 154.5571 76.7543 -143.3764 46.9445 -81.5145 91.5533 103.9536 -39.3568 -45.3753 -12.8715 -1.1874
 116  7.3112 73.8865 -60.6318 14.5189  7.6023 115.5342 216.7714 -140.9170 78.0008 87.7824 -29.1361
 117 88.0324 38.2625 -38.9527 -19.4571 -40.3130 -60.8574 -138.0570 -1.6036 109.2597 70.4838 100.3396
 118 93.8343 158.0392 45.3699 30.4374 84.2390  8.9342 67.0555 -28.6462 207.0563 159.7481 31.8205
 119 -224.0112 115.7557 -19.9276 17.4475 34.6584 24.0759 -154.3869 72.1540 39.6428 57.8476 10.6462
 120 123.9047  8.0200 71.7896 61.7469 226.0295 -94.9646 -5.6261 38.6663 62.9328 -27.0551 95.5650
 121 -41.8345 236.5466 -4.1923 18.4025 35.5228 124.8480 -80.0887 -169.4060 124.4940 -67.8534 -77.4690
 122 33.6176 -21.5103 152.3785 -108.1981 -148.8238 -39.1094 -76.0899 -15.6283 -127.0972 28.1654  1.5582
 123 16.7528 155.8784 -106.0000 -39.0728 80.7359 -218.5762 -116.6200 173.2893 -38.3019 32.6021 116.7192
 124 -208.2637 49.2921 -96.4016 -38.5854 135.1886 -127.8377 -131.7545 -40.6109 35.3752 17.8881 130.9088
 125 -22.6013 21.4457 -38.2289 -47.6805 -278.7769 85.7668 -88.2148 -95.6914 -6.6092  5.7538 -22.5564
 126 85.0727 -63.5548 46.5514 -68.1523 80.1373 172.2883 91.7352 -139.5883 52.7822 -11.5750 84.5270
 127 -63.0348 115.0380 26.3544 -180.3809 239.0799 -14.9625 -74.0016 -32.3983 -253.2735  1.9861 -149.9442
 128 -182.7171 -43.3926 182.3479 -4.9344 -171.4995 -4.3406 68.0607 24.5224 -25.2778 -22.9562 62.6040
 129 53.0472 -194.3398 -12.1635 149.1779 75.7461 -44.0881 21.4706 40.9154 144.6164 41.4348 -127.8394
 130 143.1066 -85.1874 -57.9369 12.4657 57.6193 98.5348 -123.1167 -150.7973 160.5306 168.3655 252.3972
 131 -58.3843  5.8228 -42.5401 122.5514 -262.8179 -56.9909 -4.9503 53.4199 -93.2942 133.4909 56.9387
 132 -94.8192 225.5386 -145.7163 -54.2360 112.7536 266.7307 -290.1310 20.5757 -44.1167 212.6303 -119.7874
 133 -32.4633 52.8324 63.1002 190.3383 72.1992  6.7945 -58.0037 -18.2734 54.5086 57.9465 97.5047
 134 187.5119 -196.3052 140.5540 48.4402 -103.5212 -0.0292 -17.4485 -95.3847 -188.8578 -75.4228 13.2161
 135 -86.3378 -75.8617 32.3510 51.8197 41.4004 -38.4242 138.0590 -2.2014 -79.5848 135.8419 156.7543
 136 160.2614 -34.8771 111.3127 -43.2179 -72.6274 -38.1590 -163.6717 149.7510 -64.5620 -46.7551 52.0890
 137 -63.9265 -26.0766 -145.3227 -109.1695 180.0279 49.3209 -80.2408 65.7523 79.4171 31.3155 -41.7891
 138 -8.0983 -17.7201 36.9304 -87.0922 126.3051 43.8402 99.4809 -72.4345 -40.8306 47.9096 -56.9068
 139 -99.5730 24.3390 -75.2802 -159.0618 105.5380 79.5570 38.6335 230.8148 -6.4231 -71.6060 -74.4862
 140 -160.4230 -11.4480 -64.9480 -4.7536 222.5421 -37.6513 119.7910 -48.9617 42.3741 -70.6961 -123.7116
 141 -6.9168 -37.5038 -0.2884 82.8063 -2.1512 -136.2261 39.3828 -71.2754 15.4748 -74.9967 -69.6295
 142 116.1823 -160.9998 97.4590 -109.4363 -123.6765 122.3952 155.2266 185.4390 129.3991 192.0580 56.5271
 143 48.1727 -7.8368 -36.1989 -32.1753 -27.9431  5.3063 44.3950 39.7725 -107.3359 162.9076 65.9573
 144 45.5398 147.5979 -108.4533 -93.4767 150.6339 -2.0273 -53.0509 77.3821 -20.8414 57.1199 25.8380
 145 63.3421 -113.4077 59.7860 -71.1306 -7.1322 -42.0736 102.2519 -72.5290 -24.1920 25.6758 125.6005
 146 128.5396 119.6924 108.5345 -22.9648 51.5123 203.3224 -113.5131 -284.7538 -7.8903  9.3545 10.9138
 147 -199.7109 10.0404 69.2610 46.8827 48.2696 -21.8265 -177.6470 -75.4469 -100.5227 33.1782 30.8908
 148 90.4183 72.1126 35.9331 -104.7336 -104.7912  7.5353 -10.7346 35.4567 69.3581 177.1610 -36.3298
 149 -145.2635 -82.7452 -8.4633 50.1731 29.7459 103.9183 -120.0914 -150.5499 -39.9574 47.3819 -72.9649
 150 -7.1371 -61.2175 -40.7451 128.0305 -93.3790 -73.4355 -219.3558 241.3328 -59.8994 -8.0104 18.9629
 151 20.5614 158.5760 -26.2959 10.6907 88.8608 46.7726 28.8586 156.7685  0.1979 -54.5023 45.0107
 152 -166.7728 -184.9919 139.6079 -74.5032 124.8056 61.0436 -128.8979 -27.0954 -59.6660 -71.1967 -16.9010
 153  9.6896 -88.1959 55.4620 29.4196 -24.8172 89.0598 -86.7868 27.6336 -21.5570 -37.8121 -78.1118
 154 34.3034 81.8127 -79.6111 12.8762 -26.6605 180.8253 -92.5490 -49.4474 -66.9578 77.8196 153.1350
 155 66.8094 -47.7462 32.1895  6.6647 30.8057 75.0336 80.1962 -78.6359 22.3761 53.6235 75.6967
 156 66.0230 -48.0949 224.9726 78.2080  4.2456 67.6413 -207.5768 129.4988 187.7193 98.7704 236.1000
 157  1.7063 -49.8167 -16.7141 -10.0299 -74.9338 183.2415 -82.0605 -89.7789 11.5611 87.4982  8.8231
 158 -167.8959 83.3071 -25.5589 -59.3209 -48.3197 -14.4808 20.7662  0.9620 -12.4856 38.3783 48.3556
 159 -96.9341 -128.3293  4.5715 -122.6235 -1.3375 130.0096 -7.1340 132.4893 -85.3022 -34.0912 -50.0833
   0 -161.9181 -98.8507 -37.9777 -139.7376 -36.1492 -190.5399 -128.7063 -24.8418 -46.6718 -129.5890 -55.2955
   1  5.8094 -52.8834 -70.5585 121.1366 39.4278 23.8703 -122.9291 27.7458 -39.7033 -115.7147 308.8819
   2 80.8069 184.5803 -6.8930 91.9419 226.1706 64.9882 -74.3095 -101.3676 -35.2585 38.3540 336.1894
   3 101.3173 -119.3481 26.7607 30.9441 120.8703 -128.6666 72.5352 24.2272 -57.5179 75.4307 121.7871
   4 30.2512 -125.8971 -113.0543 60.8847 42.8601 87.9085 103.8453 -0.9562 56.8719 199.4782 -28.8719
   5 229.2876 -66.8195 -90.1441 111.9839 -39.0864 -71.1858 -15.8407 -187.2212 148.5108 155.7086 -54.3950
   6 -39.4787 -185.7471 -5.9136 119.0444 -75.3326 136.4780 150.0032 -86.6165 -120.1196 19.5219 144.0627
   7 -79.5372 -12.1819 131.5592 44.6530 -280.3867 -163.2891 50.2082 119.3117 95.6968 -80.5536 -122.5397
   8 158.5333 107.2008  8.4465 103.1766 34.3246 45.5199 30.0741 -120.2329 -113.8655 13.3105 -115.1401
   9 144.7077 130.3036 47.7426 -222.5509 -42.5282 -38.9717 34.6727 84.0120 -151.6467 -39.3610 34.3426
  10 -98.6815 173.4037 -63.5667 -145.7335 110.7031 -38.0332 122.6910 13.5012 32.4719 -31.8633 112.2168
  11 -97.5309 254.7330 -2.7279 134.2427 136.5671 19.3108 47.2614 -161.4961 53.8531 -51.7218 83.0343
  12 -228.0134 -72.0453 50.6977  1.8643  3.0849 -59.7295 -34.1907 -27.5251 323.9242  1.1405 -107.4409
  13 98.7567 -3.9651 -25.4206 24.4756 -11.1073 137.9637 -22.0490 100.3151 52.9519 89.1461 208.8472
  14 65.5631 -37.5913 67.8161 36.5718 93.0684 24.1785 -35.5947 185.9931 13.5219 141.4904 -73.6395
  15 -61.9035 -110.3081 -178.5959 -32.3620 27.9771 -171.2564 38.4563 -36.1539 -23.0578 49.1265 -16.0879
  16 -144.8581 40.6792 -10.4069 79.6671 -33.0870 205.4096 -80.9044  9.7357 31.8863 32.5093 -29.6145
  17  8.5354 151.7228 53.2850 30.2916 -142.0599 -43.2867 137.4486 -1.7710 112.3384 -243.3217 63.7446
  18 -35.4469 61.4515  9.0509 -4.8684 -70.3549 34.9245 -167.5099 23.7785 117.4905 -84.6356 -21.8762
  19 32.0557 27.4702 37.2858 27.1609 -44.5802 -37.7264 67.0804 -104.1482 -116.4871 22.5206 -10.2062
  20 53.5211 -42.0830 -86.9769 -55.1502 -7.2920 -35.8684 -78.0414 29.2431 158.7474 -107.4120  3.8253
  21 -151.0034  0.7642 -35.6509 60.3789  9.6545 153.6456 30.9393 122.3408 79.2229 -8.5528 61.2242
  22 -30.0405 -182.3742 -27.2558 -11.6331 -52.6339 20.5850 -162.5245 -17.0208 49.8345 -64.5066 -78.1579
  23 125.5050 -94.6113 207.0617 65.3437 57.7525 -193.3665 77.0561 179.6375 -107.8898 71.0893 -154.0549
  24 -154.1074 -66.8379 102.2880 141.9496 -91.3285 48.4391 -96.5426 22.0490 15.8193 -132.5599 31.6963
  25 -80.2718 -77.2869 -2.2564 -213.0562 -0.0738 -14.5851 38.5776 -54.6474 -28.5637 -21.6783 -13.5705
  26 93.2460 57.2923 -83.0797 167.8186 -118.9607 -113.5884 55.4313 61.3463 97.9646 -37.7918 189.0360
  27 -74.1948 250.0789 25.7200 -17.0844 151.5287 42.6335 80.3472 62.4892 -47.8971 -91.6129 -48.3022
  28 113.7814 -70.2935 81.1099 62.0239 -121.7216 74.3927 -122.0796 81.8087 129.5188 -93.9730 71.3127
  29 38.5039 -24.3747 -42.0887 107.7916 -91.7601 -138.0234 -4.4925 43.4099 89.5499 -9.9108 66.2710
  30 -115.0271 28.4757 128.2210 -27.3701 40.1188 -31.9985 173.6162 54.1635 17.6468 68.8803 58.3982
  31 -114.5909 96.2887 -52.7200 -30.5881 -28.0105 -126.8701 -163.2200 30.7428 -0.7167 -262.4526 -35.7711
  32 -39.8711 90.8741 93.4622 96.8227 30.2051  3.7083 10.7365 -160.6154 -139.8344 -70.6816 55.6209
  33 -3.4887 -151.6007 240.0804 -16.7818 -91.3582 -143.4503 76.2420 218.8877 51.0995 -40.2992 -28.6890
  34 -77.9822 -91.6941 237.9181 -118.2050  3.5952 -100.4347 29.1967 -26.5715 -15.8292 141.7073 -24.5976
  35 -78.9383 97.2304 121.2292 37.4035 95.4907 -51.7739 84.4465 18.7926 93.2813 -78.8203 -19.3111
  36 -121.6489 -115.3507 -31.0762 38.3306 -214.5936 65.0384 217.6698 52.1115 -107.8353 -54.9647 59.4219
  37 83.7214  2.5301 -14.5583 -175.3043 102.1648 -204.2896 -86.9534 -87.5646 -22.0128 225.7254 128.9404
  38 -114.8037 -192.1747 47.9689 -104.7199 -16.0047 -138.5449 -43.6636 -16.5726 -125.2605 -66.1472 -19.3847
  39 138.7522 32.8172 31.0887 200.9854 83.1502 -36.1663 93.0240 169.9422 108.4649 -119.4129 104.3769
  40 91.4784 -10.1927 90.8392 -10.9235 -110.0108 -100.2071 -55.2576 -70.0678 108.6206 23.0733 65.2104
  41 -23.9450 -130.7761 -20.7503 12.6783 -57.9499 12.1225 -116.3213 91.1538 -110.3301 137.8353 59.2673
  42 -53.3916 78.9904 -51.7576 -13.5343 87.2906 122.8899 -26.2630 -127.2710 32.1290 -36.2759 -35.0114
  43 -26.7410 -38.1369 -74.8181 -189.5855 47.2307 83.9542 -180.0697 -250.9022 102.8697 -25.1598 45.6252
  44 10.3869 -199.1749 152.7273 273.4377 52.4719  7.3122 154.6445 45.7306 -24.1868 95.3721 41.8538
  45 46.7815 -41.6178 -179.2192 -8.0790 12.3703 -209.8680 31.7498 97.1204 -113.6325 -23.3776 18.0848
  46 135.5313 -213.6385 -181.9737 142.3029 -85.1972 -17.6802 -83.3225 -98.9384 175.7348 -59.7729 128.7385
  47 -21.6158 99.9139 -108.4955 58.2391 -24.0903 -29.1707 -12.8879 91.0375 -22.4539 -50.7255 62.5804
  48 -58.9041 -73.3837 -6.0723 -49.6087 43.2820 98.1356 13.0589 25.0139  7.2465 -17.1930 98.7232
  49 28.4650 190.6158 -24.2279 -91.0636 -132.7046  2.7039 -165.3744 57.0299 -78.3974 21.0274 34.3035
  50 -75.2113 92.2735 153.4685 106.4349 -70.8121 185.8184 69.1988 -87.7162 -97.5699 239.8385 165.2875
  51 202.2266  7.0976 273.7064 -101.1689 27.2533 -10.4581 -4.7827 -105.8496 -32.2228 33.4113 -0.0367
  52 82.2523 43.2559 -250.3286 12.1880 80.8840 60.6889 -85.5943 -15.2903 -23.6439 -5.6961 53.2953
  53 76.9117 -85.1417 -168.1567 65.4548 93.1211 41.0273 21.3017 -82.2370 -127.3072 -22.2886 -101.5936
  54 -65.2264 29.8975 62.0938 78.1200 45.5977 -129.8052 -55.5687 -69.6772 104.1412 156.3474 -146.0131
  55 -193.4440 53.1886 166.1343 -36.2166 -3.0011 -35.7910 125.0246 -166.8321 61.6554  4.6566 11.6600
