# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 21.54434690031882
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
  60  5.7250  0.8744 -6.5473 -17.9815 34.2575 -29.6526 25.2765 -26.5995 -31.9273 -7.7295  9.9440
  61 -36.4521 -1.3318 -52.8088 -11.8046 -31.6106 -19.6713 -34.6521 -6.9849 -8.0321 -7.2729  2.6427
  62 12.3381 -19.1352 -19.0998  9.3828 -10.5937 40.8465 -14.2372 -22.8694  6.5195  8.2146 -10.9424
  63 17.2397 -20.9561 -60.1334  0.4409 -8.7131 28.7304  3.0476 18.1417  3.5956  2.2367 -19.5452
  64 -3.8750 -0.5923 -11.2299 -40.2849 20.5063 -23.1958  0.2462  3.5826 -27.2424  8.7664 -3.0439
  65 -4.1990 -6.3017 -20.7418 -29.9919 -1.2517 24.0860 -19.3748 18.8813  8.6775 13.2097 -30.4721
  66 15.2418 -10.1289 -16.8243 17.1815 30.2469 -14.2421 -5.7386  6.3650 -19.5444 -48.0574 -9.4351
  67 -0.2815 -19.9327 12.8628 -8.0763 -15.6685 36.8920  3.4405 17.7845  8.1051 26.3766  1.0888
  68 -1.3373 14.0954 33.5468 -4.0730 16.3180 -20.3720 20.0061 -30.7461 44.8636 17.3228 -18.1216
  69 -6.3423  3.8482  8.1411 -4.2076 51.5367 -22.5411 12.2369  9.1385  2.5669 -19.6109 14.0758
  70 -21.2882 28.5338 29.3107 38.9492 -26.1059  1.6192  0.6388 28.6819 -0.8571  3.4156  4.5318
  71 25.7930 22.1459 -8.4025 -13.6700 -49.6980 -27.7496 -9.4539 -19.3539 -2.9731  2.7420 -30.2077
  72 29.9095 -3.4074  7.1099  4.6504 -3.3680 -12.0559 -38.6806 -25.3694 -4.2000 -13.3800  0.3432
  73 -1.5548  9.5058 -10.9830 19.0732 16.3552 -33.4256 -14.2614 24.8015 -9.8165  7.3241  3.8485
  74 -38.9689 -22.9655 -23.0531 -12.7087  0.0842  5.4838 27.3222 -20.2507 -15.6307  9.2483 12.3294
  75 22.7922 -0.3949 -9.7349 -0.7380 -20.6815 19.4424 11.7921 -3.7823 29.7278 14.2256 51.8111
  76 19.2489 26.5238 -13.8587 -24.5154 16.1093 -9.6052 -0.2968  2.5896 -15.3844 -12.6496 -11.5405
  77  3.3769  9.8164 18.9849 -33.8310 19.4585  0.9696 11.9005 -11.8839 24.9048 -6.9721 13.8289
  78  0.8826 -42.8732 -16.4540 -16.7244 12.5025 -11.4591  4.6680 20.2036 16.9539  5.7230 -8.0042
  79  5.1227 14.6080 36.3260 11.1040 -15.4116 -21.6398 21.3778  5.3724 11.6979 26.8154 -7.8538
  80 -31.3334 37.1505 14.3533 -29.1060 -29.3352 -24.0562 -6.7207  3.3259 -8.7725 -37.3898 -7.0467
  81 -19.2165 -2.4373 32.7053 -31.6240 -0.0695 16.6029 -6.3820 -33.2203  3.3371 -0.7253 -8.4429
  82 34.3718  7.2152 25.9993  5.1468 20.6518 -14.2277 -6.4649 39.6693 11.5656 -1.4242  0.5940
  83 -3.4034 20.5708  4.1347 -8.3569 -50.3520 -12.1334 -40.6145 13.3233  7.3978 -3.1893 -12.5055
  84 22.8124 21.4338 -17.5517 -3.7489 24.9112  5.1386 -16.1301 11.5488 -3.5216 -9.3583  9.4327
  85 -15.9368 17.6891  7.0069 -11.0032 -17.2550 14.5561 18.9897 32.8550 33.6912 -25.4573 23.0157
  86 34.1342 -13.6470 -21.2017  1.9084  3.9924 -13.8450 -14.1774 -16.3785  0.0300 -3.3999 18.8724
  87 -14.6511 -44.8905  7.1267 -35.3214 -12.4619 -1.8352 34.8122  3.9876 17.0785 19.7524 -16.1770
  88 14.0040 -18.6583 -2.9517 -50.5241 21.1756 23.6301 -25.3934 23.2349 15.7355 -21.8989 37.7242
  89 -9.3686 -2.5182 -8.2880 10.6166 -30.3452  3.9751 31.0349 28.2669  4.2816 35.0306 10.8750
  90 13.8094 25.4361  1.2158 30.8203 28.9705 -24.7490 -42.4550 -57.8458 43.9174 -11.6300  3.7584
  91  7.9109 -31.9758 -33.2684  8.0692 -49.6924 12.5092 -2.6968 -0.7589 16.7779  2.7879 -12.4090
  92 -8.7330  1.7443 -8.7135 -29.2751  9.6220 -20.7576 -3.9910  8.9356 -20.5745 -23.7296 -23.0425
  93 -31.2370 12.3530 -2.0440 44.7113 17.1822 -28.3055 -21.4004  7.8645  6.9753  4.7897 -13.4104
  94 -6.3896 21.5501 -8.4177 33.8304 -4.8299  7.8067  2.3998 32.2654  7.2989 -19.4571 -46.2832
  95 -19.8094 -18.4616 41.6933 12.9164  0.7094 -10.0643 29.0839 48.5195 61.0219 -14.9016 11.2547
  96 -5.4087  0.0676 25.6428 32.5715 33.1025 -13.5239 -9.2882 -4.3678 20.0517  6.8112 12.3362
  97 -17.0924 12.4856  4.3075  5.6743 39.9936  9.2333 -10.1875 14.4980 24.3974 -10.9981 31.5655
  98 -26.4191 11.6890 13.5562 15.3476  3.7840 -13.2092 -36.3834 16.7361 17.4078 -17.0095  7.6603
  99 10.1066  1.7144 -4.9558 -2.7199  0.7904 -3.7160 -4.2677  2.6221 -15.9602  3.4484  1.7124
 100 -22.5524 31.4324  7.5949 -15.0655 21.1417  9.7427 -62.0004 59.4421 -0.5264 16.7850 -15.3667
 101 30.2904 -22.7648 26.2590  1.2071 26.1255  2.4077 -24.3210 -27.7846 22.9670 24.8983 -7.2020
 102 -14.6516 -7.5059 -10.4688  3.2177 -0.8619 -18.5064 -44.0746 -3.4061 -13.3987 -19.8489 -30.6703
 103  7.1853 -17.4623  4.8423 -10.4132 16.6355 -22.3219 12.8192 -0.3646 26.6032 -7.9067 -32.1904
 104 13.3507  1.4946 -34.1950 -15.1250 -7.9792 -25.5245 -6.7033  5.2193 -11.5086 23.0837  1.9634
 105 -9.3048 -21.0138 -16.7760  3.3169 27.5775  3.2111 -18.8485  0.5528 14.7057 -51.7037 -13.8472
 106  8.8159 38.9692 -11.8969 -15.1062  4.8272 -8.0076 -1.9044 -7.4465 -9.1413  1.5417 -57.3874
 107 11.2552 13.0962 -42.3190 -0.0108 47.4263 -17.4931 24.0151 19.3376  0.1538 29.3902 33.5326
 108 -8.8495 -10.8243 -3.3728 11.1683 23.0597  8.2199  0.2965 -16.7180  9.4978 11.6707 -45.6201
 109  9.8412  8.1747 -16.0461  3.4571 -32.2307 -24.8898 -25.6022 -1.7037 -0.2070  9.2696 34.2397
 110 10.1698 13.2057 23.5004 20.4601  6.1096 -14.4847  9.5471 -11.1281 10.3063 -8.9212 -16.5804
 111 11.2578 32.9185 24.0016 -12.2817 -5.9910 -12.0001 -7.5208 22.5320  9.6834 -42.0414 -2.3541
 112  7.2069 -9.5163  6.8241 -10.5881 -7.0979 20.9160  6.3671  8.8815 -15.5247 26.4843  5.6697
 113 -39.5853 -3.6486 -70.5621 25.2935  7.7053  3.2307 23.0972 -40.6598 18.2296 -42.2371 -5.5398
 114 13.4080 18.0837 13.4028 -30.7101  4.5895  4.9564 -37.8920 -16.2884 -2.7224 -42.8699 -11.3400
 115 33.3005 16.5392 -30.8894 10.1071 -17.5587 19.7257 23.1734 -7.7024 -9.0004 -2.0076 -0.2519
 116  1.5782 15.9188 -13.0623  3.1204  1.6377 24.8920 47.4828 -29.5826 17.5805 19.6758 -6.2739
 117 18.9699  8.2416 -8.3922 -4.1975 -8.6834 -13.1092 -28.9648  0.4307 24.3185 15.9511 21.6230
 118 20.2170 34.0457  9.7728  6.5551 18.1475  1.9269 15.2267 -5.3956 45.3861 35.1817  6.8595
 119 -48.2586 24.9338 -4.2947  3.7547  7.4683  5.1859 -32.4830 16.3243  9.3174 13.2293  2.2970
 120 26.6994  1.7260 15.4653 13.3002 48.6997 -20.4613 -0.4319  9.1086 14.3352 -5.0649 20.5917
 121 -9.0084 50.9584 -0.9043  3.9615  7.6583 26.8974 -16.4731 -35.7193 27.5983 -13.8531 -16.6835
 122  7.2441 -4.6392 32.8298 -23.3151 -32.0558 -8.4244 -15.6114 -2.5909 -26.6082  6.8330  0.3431
 123  3.6110 33.5757 -22.8355 -8.4228 17.3992 -47.0891 -24.3420 38.1110 -7.4808  7.7853 25.1533
 124 -44.8676 10.6148 -20.7678 -8.3167 29.1304 -27.5402 -27.6031 -7.9712  8.3938  4.6143 28.2129
 125 -4.8697  4.6192 -8.2360 -10.2751 -60.0559 18.4807 -18.2211 -19.8379 -0.6511  1.9981 -4.8499
 126 18.3271 -13.6935 10.0273 -14.6870 17.2706 37.1206 20.5483 -29.2930 12.1443 -1.7381 18.2201
 127 -13.5816 24.7808  5.6772 -38.8648 51.5120 -3.2246 -15.1609 -6.1980 -53.7955  1.1820 -32.2968
 128 -39.3652 -9.3520 39.2853 -1.0659 -36.9421 -0.9370 15.4479  6.0626 -4.6757 -4.1935 13.4970
 129 11.4308 -41.8751 -2.6231 32.1360 16.3249 -9.4975  5.4092  9.5923 31.9289  9.6784 -27.5337
 130 30.8329 -18.3593 -12.4845  2.6829 12.4209 21.2318 -25.7407 -31.7121 35.3557 37.0263 54.3836
 131 -12.5780  1.2505 -9.1668 26.4018 -56.6153 -12.2777 -0.2839 12.2854 -19.3299 29.5132 12.2746
 132 -20.4283 48.5871 -31.3942 -11.6824 24.2979 57.4662 -61.7218  5.2083 -8.7362 46.5619 -25.8002
 133 -6.9922 11.3794 13.5956 41.0103 15.5601  1.4650 -11.7098 -3.1616 12.5124 13.2377 21.0095
 134 40.3993 -42.2978 30.2830 10.4389 -22.2986 -0.0051 -2.9718 -19.7739 -39.9173 -15.4912  2.8481
 135 -18.6014 -16.3482  6.9659 11.1672  8.9257 -8.2763 30.5304  0.3015 -16.3732 30.0228 33.7736
 136 34.5254 -7.5163 23.9775 -9.3082 -15.6418 -8.2215 -34.4772 33.0417 -13.1367 -9.3147 11.2215
 137 -13.7750 -5.6197 -31.3104 -23.5170 38.7913 10.6244 -16.5060 14.9434 17.8820  7.5049 -9.0040
 138 -1.7470 -3.8185  7.9505 -18.7603 27.2160  9.4459 22.2122 -14.8272 -8.0242 11.0783 -12.2581
 139 -21.4506  5.2436 -16.2234 -34.2672 22.7431 17.1438  9.1033 50.5056 -0.6115 -14.6705 -16.0420
 140 -34.5603 -2.4694 -13.9941 -1.0249 47.9541 -8.1092 26.5878 -9.7683  9.9035 -14.4745 -26.6483
 141 -1.4904 -8.0860 -0.0640 17.8387 -0.4562 -29.3480  9.2672 -14.5733  4.1054 -15.3972 -14.9975
 142 25.0305 -34.6923 20.9967 -23.5803 -26.6398 26.3718 34.2255 40.7355 28.6487 42.1365 12.1845
 143 10.3761 -1.6982 -7.7976 -6.9330 -6.0161  1.1474 10.3456  9.3526 -22.3563 35.8564 14.2152
 144  9.8086 31.7903 -23.3654 -20.1402 32.4555 -0.4368 -10.6448 17.4528 -3.7207 13.0656  5.5695
 145 13.6448 -24.4410 12.8840 -15.3258 -1.5354 -9.0642 22.8125 -14.8461 -4.4412  6.2874 27.0598
 146 27.6943 25.7826 23.3866 -4.9480 11.0977 43.8060 -23.6740 -60.5666 -0.9271  2.7725  2.3490
 147 -43.0283  2.1595 14.9257 10.1006 10.3974 -4.7031 -37.4893 -15.4741 -20.8856  7.9065  6.6497
 148 19.4785 15.5325  7.7451 -22.5607 -22.5787  1.6219 -1.5295  8.4185 15.7175 38.9260 -7.8284
 149 -31.2958 -17.8317 -1.8218 10.8148  6.4082 22.3883 -25.0870 -31.6564 -7.8332 10.9691 -15.7191
 150 -1.5354 -13.1955 -8.7782 27.5874 -20.1188 -15.8204 -46.4733 52.7737 -12.1306 -0.9629  4.0870
 151  4.4347 34.1554 -5.6657  2.3082 19.1429 10.0765  7.0020 34.5539  0.8169 -10.9801  9.6947
 152 -35.9270 -39.8654 30.0746 -16.0495 26.8878 13.1483 -26.9867 -5.0585 -12.0776 -14.5775 -3.6447
 153  2.0916 -19.0102 11.9439  6.3395 -5.3502 19.1839 -17.9165  6.7346 -3.8697 -7.3876 -16.8305
 154  7.3954 17.6169 -17.1555  2.7756 -5.7408 38.9554 -19.1571 -9.8735 -13.6499 17.5220 32.9905
 155 14.3979 -10.2943  6.9303  1.4371  6.6392 16.1605 18.0600 -16.1619  5.5939 12.3104 16.3090
 156 14.2284 -10.3694 48.4677 16.8490  0.9149 14.5666 -43.9394 28.6807 41.2145 22.0368 50.8682
 157  0.3713 -10.7405 -3.6018 -2.1639 -16.1406 39.4697 -16.8950 -18.5617  3.2612 19.6076  1.9024
 158 -36.1703 17.9408 -5.5059 -12.7839 -10.4074 -3.1248  5.2601  0.9878 -1.9180  9.0308 10.4178
 159 -20.8802 -27.6533  0.9863 -26.4212 -0.2865 28.0026 -0.7487 29.3232 -17.6016 -6.5816 -10.7900
   0 -34.2558 -21.2984 -8.1815 -30.1044 -7.7873 -41.0498 -27.1008 -4.7225 -10.0542 -27.9191 -11.9130
   1  1.8231 -11.3902 -15.2016 26.0986  8.4919  5.1407 -25.8417  6.5485 -8.4881 -24.9227 66.6191
   2 17.9284 39.7694 -1.4867 19.8082 48.7261 14.0029 -15.3501 -21.3203 -7.5037  8.2820 72.5425
   3 22.2989 -25.7049  5.7622  6.6668 26.0418 -27.7204 16.2976  5.6925 -12.2860 16.2782 26.3653
   4  6.9443 -27.1159 -24.3589 13.1159  9.2359 18.9427 23.0548  0.2227 12.3678 43.0083 -6.0868
   5 49.7882 -14.3870 -19.4221 24.1248 -8.4208 -15.3324 -2.7209 -39.9465 32.1207 33.5791 -11.5822
   6 -8.1523 -40.0064 -1.2743 25.6421 -16.2307 29.4062 33.0185 -18.3040 -25.7476  4.2442 31.1756
   7 -16.8128 -2.6104 28.3419  9.6182 -60.4085 -35.1750 11.5265 26.0303 20.7539 -17.3126 -26.2649
   8 34.4467 23.1114  1.8166 22.2268  7.3952  9.8100  7.1956 -25.6092 -24.3895  2.9142 -24.6739
   9 31.4427 28.0890 10.2829 -47.9487 -9.1613 -8.3907  8.1933 18.3698 -32.5261 -8.4307  7.5253
  10 -21.0126 37.3778 -13.6978 -31.4003 23.8499 -8.1869 27.1635  3.1585  7.1498 -6.8120 24.2949
  11 -20.7827 54.9049 -0.5883 28.9204 29.4255  4.1660 10.9148 -34.5641 11.7637 -11.0819 17.9979
  12 -48.9116 -15.4938 10.9186  0.4009  0.6672 -12.8636 -6.6276 -5.7152 69.9567  0.3120 -23.0459
  13 21.4742 -0.8246 -5.4792  5.2749 -2.3913 29.7291 -4.0058 21.8106 11.5882 19.2801 45.0871
  14 14.3105 -8.0670 14.6085  7.8818 20.0518  5.2159 -6.9197 40.2588  3.1044 30.5673 -15.7795
  15 -13.1614 -23.7304 -38.4804 -6.9677  6.0291 -36.8884  9.0370 -7.6096 -4.7636 10.6796 -3.3882
  16 -31.0419  8.8012 -2.2451 17.1691 -7.1268 44.2609 -16.6754  2.2716  7.0850  7.1127 -6.3074
  17  1.9995 32.7268 11.4778  6.5314 -30.6014 -9.3175 30.3732 -0.2157 24.4330 -52.2979 13.7983
  18 -7.4816 13.2799  1.9473 -1.0426 -15.1553  7.5346 -35.3246  5.2843 25.5611 -18.0941 -4.6550
  19  7.0527  5.9649  8.0288  5.8570 -9.6013 -8.1151 15.2232 -22.2796 -24.8268  5.0097 -2.1483
  20 11.6744 -9.0159 -18.7458 -11.8769 -1.5672 -7.7137 -16.0403  6.4561 34.4903 -22.9676  0.8702
  21 -32.3939  0.2201 -7.6870 13.0144  2.0851 33.1186  7.4407 26.5118 17.3713 -1.6489 13.2326
  22 -6.3392 -39.2309 -5.8791 -2.4981 -11.3366  4.4566 -34.2393 -3.5167 11.0604 -13.6824 -16.8049
  23 27.1684 -20.3192 44.6041 14.0875 12.4476 -41.6356 17.3786 38.8506 -22.9000 15.5546 -33.1584
  24 -33.0717 -14.3325 22.0312 30.5928 -19.6707 10.4660 -20.0208  4.8947  3.7697 -28.3021  6.8590
  25 -17.1663 -16.5790 -0.4894 -45.8908 -0.0113 -3.1071  9.0905 -11.6321 -5.7772 -4.3916 -2.8947
  26 20.2158 12.4203 -17.9003 36.1698 -25.6219 -24.4351 12.7246 13.3563 21.4965 -7.8423 40.7506
  27 -15.8594 53.9574  5.5411 -3.6624 32.6531  9.2262 18.0954 13.6015 -9.9168 -19.4212 -10.3849
  28 24.6381 -15.0640 17.4772 13.3825 -26.2141 16.0759 -25.5166 17.7593 28.3208 -19.9099 15.3818
  29  8.4227 -5.1682 -9.0670 23.2442 -19.7607 -29.6821 -0.1831  9.4831 19.7195 -1.7857 14.2931
  30 -24.6550  6.2224 27.6257 -5.8748  8.6536 -6.8356 38.1898 11.7970  4.2410 15.2066 12.5932
  31 -24.5624 20.8359 -11.3547 -6.5669 -6.0237 -27.2694 -34.3794  6.7454  0.2931 -56.1632 -7.6967
  32 -8.4646 19.6769 20.1376 20.8850  6.5205  0.8695  3.0968 -34.4862 -29.6665 -14.8326 11.9916
  33 -0.6257 -32.5612 51.7278 -3.5876 -19.6691 -30.8253 17.2083 47.2718 11.4752 -8.2744 -6.1733
  34 -16.6738 -19.6512 51.2607 -25.4361  0.7891 -21.5482  7.0720 -5.6144 -2.9431 30.9486 -5.2943
  35 -16.8771 21.0553 26.1202  8.0897 20.5911 -11.0562 18.9741  4.1587 20.5711 -16.5544 -4.1556
  36 -26.0761 -24.7392 -6.6922  8.2941 -46.2121 14.1183 47.6752 11.3333 -22.7562 -11.4088 12.8073
  37 18.1708  0.6626 -3.1301 -37.7326 22.0324 -43.9002 -17.9530 -18.7626 -4.2640 49.0691 27.7839
  38 -24.5946 -41.2784 10.3419 -22.5229 -3.4227 -29.7269 -8.6249 -3.4698 -26.5076 -13.8057 -4.1744
  39 30.0354  7.2006  6.7052 43.3420 17.9426 -7.6599 20.8249 36.7084 23.8471 -25.2787 22.4920
  40 19.8539 -2.0587 19.5801 -2.3126 -23.6718 -21.4448 -11.1205 -15.0040 23.8792  5.4185 14.0541
  41 -5.0049 -28.0307 -4.4552  2.7760 -12.4484  2.7696 -24.2741 19.7264 -23.2979 30.1424 12.7747
  42 -11.3420 17.1705 -11.1335 -2.8679 18.8433 26.6476 -4.8711 -27.3383  7.3899 -7.3736 -7.5347
  43 -5.5905 -8.0552 -16.1008 -40.7919 10.2148 18.2705 -38.0122 -53.9763 22.6219 -4.9866  9.8387
  44  2.4256 -42.7374 32.9227 58.9711 11.3484  1.7709 34.0987  9.9248 -4.7594 20.9759  9.0274
  45 10.2795 -8.7795 -38.5907 -1.6747  2.7121 -45.0034  7.6188 20.9916 -24.0390 -4.6185  3.9033
  46 29.4150 -45.8241 -39.1805 30.7299 -18.3065 -3.5774 -17.1757 -21.2562 38.2899 -12.4726 27.7439
  47 -4.4214 21.7466 -23.3471 12.6238 -5.1391 -6.0333 -2.0069 19.6675 -4.4251 -10.5376 13.4886
  48 -12.4357 -15.5685 -1.2756 -10.6047  9.3811 21.4156  3.5792  5.4400  1.9589 -3.3267 21.2763
  49  6.4072 41.3294 -5.1832 -19.5322 -28.5289  0.8792 -34.8706 12.3319 -16.5108  4.8888  7.3997
  50 -15.9066 20.1672 33.1031 23.0241 -15.1911 40.3545 15.6584 -18.8598 -20.6628 52.0127 35.6185
  51 43.8904  1.8435 59.0144 -21.6936  5.9399 -1.9066 -0.2903 -22.7704 -6.6048  7.5174  0.0010
  52 18.0665  9.6601 -53.8798  2.7356 17.5002 13.4491 -17.7152 -3.2615 -4.7761 -0.9289 11.4889
  53 16.9401 -17.9771 -36.1676 14.2178 20.1374  9.2384  5.2965 -17.6864 -27.1292 -4.5234 -21.8785
  54 -13.6579  6.8322 13.4471 16.9534  9.9017 -27.5432 -11.2844 -14.9832 22.7169 33.9444 -31.4517
  55 -41.2655 11.8750 35.8714 -7.6737 -0.5654 -7.2628 27.5983 -35.9154 13.5456  1.2462  2.5161
