# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 1.0
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
  17  0.7215  0.5863 -0.0673  0.4740 -2.8097 -0.1184  2.3114  0.2633  1.3956  1.6595  1.5021
  18  0.8267 -0.4656  0.3098  0.8411  0.5375  0.1254  2.0462 -0.6342  1.0200 -0.2963  0.7519
  19 -1.3600  1.3078  1.1335 -0.1833 -0.8561  1.2411  0.6513  0.8645  1.1150  0.8751  0.4616
  20 -2.0403  2.2676 -0.7102  0.4267  0.2395  0.8886  1.1392  0.2235  0.5495  0.9679 -1.2290
  21  1.0172  1.3779 -0.7776 -0.7913  0.1839  0.4894  0.3451 -0.2888 -0.8721 -0.6847  0.5707
  22  1.8506  0.3626 -0.7523  1.1170 -0.8533 -1.1204  0.9302  0.4114 -0.9162 -0.5367 -1.4298
  23  0.4387  1.5266  0.3776  0.7547  0.5445  2.1812  1.3540  1.8635  1.2848 -0.3780  0.6479
  24  0.6219  0.8159 -0.1247  1.4739 -0.8316 -1.6202  2.2205  0.9214 -0.6235  0.1124  0.8769
  25 -0.1308 -0.4298 -1.5465 -1.6489 -0.8304  0.3454  0.6044 -0.1930  0.6345  0.3723  1.1575
  26 -0.1406  0.9716 -0.3125 -0.4767  0.0846 -0.2411  1.2652 -0.5383  0.2775 -0.2388 -0.6272
  27 -0.0834  1.1060 -1.2922 -0.6842  0.1940  0.9062 -0.1337 -0.3774  0.6955 -0.1924 -0.7861
  28 -0.4160 -0.8438  2.2564  0.2756 -1.1474  1.2940  2.0452  0.3174 -1.1352  0.9958 -0.1943
  29  2.8222 -0.6217  0.0978  0.0311 -0.0902 -1.5532  2.8085 -0.2396 -0.0415  2.0801 -2.4481
  30  2.0590  0.0585  1.5969  0.9931  0.5540 -1.0228  2.4104 -2.4892 -1.1419  0.4065  0.5659
  31 -0.6425  0.7415  1.8877 -0.9399 -0.6686 -0.4251  3.4739 -0.2520  1.7899  2.0934 -0.9360
  32 -1.1769 -1.1523 -0.4885 -0.1762 -1.4072 -0.5596  0.9955  1.6659  0.0250  0.5223  0.4797
  33  0.8556 -1.2690 -0.6089  0.4727  0.5509 -0.8365 -0.3782 -1.1697 -1.0761  0.2936  1.2554
  34  0.3517 -1.4537 -0.7001  0.1110  0.7538 -0.6120 -0.2163 -0.6959  0.6359  0.3486  1.6997
  35  0.3826  1.1465 -0.6539  1.0435 -0.3112  1.7479  0.9797  1.9368  0.8231  1.3159 -0.3281
  36  0.2849 -0.4242  0.2530 -1.1443 -1.0153 -0.0457  2.2134  0.8219  0.5753  1.3633 -0.7135
  37  0.5944 -0.9710  0.7260 -0.6858  0.9923  0.1947  0.2762  1.3551  0.8543  0.2058 -2.6224
  38  0.2083  0.6191 -0.9736  1.7602 -0.7573  1.2378  0.5788  1.4834  0.9841 -0.8446  1.3472
  39  1.3413 -0.3425  1.3708  0.7605  0.4485  0.6432  2.3714 -0.1927  1.0919  0.4346  0.2533
  40  0.0318  0.0043 -0.4972  3.0457  2.0977 -0.3895 -0.3941  1.1406  1.4181 -0.4922  0.7774
  41 -1.1347  1.6278 -1.4440  0.4202  0.6852  0.3885  0.4959  0.0007  0.7783  1.3483  0.0650
  42  1.1861  0.0551  0.3921  0.5973 -0.3527 -0.7433  2.2048 -0.2175  1.2784 -0.3729  0.2318
  43 -1.0944  0.7588 -0.6959  0.6073  0.0680  1.7278  1.1714  2.0458  2.8229  1.8122  0.4129
  44 -1.3419 -0.7859 -1.0460 -1.5276  0.0265 -1.3947  1.8821  0.8475  0.6246  0.5220 -0.0230
  45  0.5949 -0.3217  1.0131 -0.3681 -1.4994 -0.7357  0.7766  1.1915 -0.3841  0.0116  0.5847
  46  0.2410 -1.1164 -0.6613 -0.3039 -0.1728  0.7917 -0.2641 -0.4520  2.3768  0.0007  1.5931
  47 -0.5953 -0.5037  1.5246 -1.5119  1.3506 -0.1796  1.2656  0.2717  0.2741  1.4955 -0.9692
  48  2.2847  1.5770  2.0304 -0.8468  1.1884  2.0128 -0.6378 -1.1453  0.6848  0.1544  0.3089
  49  0.9245  0.6622  0.5575  0.2812 -0.9146  0.8274  0.4413  0.8834  1.0648  1.9062  2.6718
  50  0.5364 -1.3943 -0.6872 -1.0851 -0.0878  0.9554  3.1606  1.3245  2.1609  0.7629  0.8073
  51  0.4705 -0.4931 -0.2807 -0.1955 -0.0179 -0.3650 -0.2359  0.5245  0.9596  0.8391 -1.0582
  52  0.1004  0.3389  1.2333 -0.3519  1.1040 -0.7367  0.9916  0.7887  0.5079  1.0267  1.0802
  53 -0.0537  0.9657 -0.5962  0.1308 -0.0098  0.7959  0.4943 -0.0489  1.1235  1.3617  0.6093
  54  0.7884  1.1403 -0.5279  0.9115  0.8059 -0.4309  1.9417 -0.4018  0.1844  0.7484 -0.8244
  55  0.7199  1.2654 -0.6003  1.6089 -0.2542 -0.8043  0.5879  1.0964  0.8571 -0.2948 -0.9292
  56  0.3560  0.1317  1.5972 -0.4577  0.1227 -0.1990 -0.4553  0.5217  0.2602  0.1653 -1.2164
  57  0.2062  1.2686 -0.8391  0.7036  0.3874 -1.2081  0.4495 -0.3179  1.0171  0.4048 -0.0716
  58  0.2963 -0.1070 -1.1202 -0.9732  0.2950 -0.1570  0.0176  0.5300  0.0420  0.6388  1.4651
  59  0.2454 -0.5604 -0.6218 -1.3266  0.5463 -1.0465  1.2926  0.5241  1.0606  2.2980 -1.3964
  60  0.3390  0.1111 -0.3019 -0.8081  1.6122 -1.2900  2.1131 -0.9772 -0.7112  0.3883  0.4593
  61 -1.6231  0.0030 -2.4482 -0.5215 -1.4466 -0.8313 -0.6666 -0.0533  0.4068  0.4180  0.1229
  62  0.6369 -0.8284 -0.8829  0.4619 -0.4732  1.9730  0.2830 -0.7744  1.0920  1.1449 -0.5099
  63  0.8603 -0.9172 -2.7891  0.0466 -0.3902  1.4038  1.0881  1.1473  0.9638  0.8746 -0.9071
  64 -0.1214  0.0232 -0.5159 -1.8415  0.9642 -1.0090  0.9592  0.4919 -0.4626  1.1875 -0.1444
  65 -0.1397 -0.2462 -0.9577 -1.3660 -0.0479  1.1766  0.0517  1.2238  1.2146  1.4005 -1.4181
  66  0.7585 -0.4271 -0.7762  0.8202  1.4165 -0.6071  0.6859  0.6662 -0.0923 -1.4327 -0.4372
  67  0.0324 -0.8871  0.6010 -0.3540 -0.7162  1.7599  1.1092  1.2220  1.1978  2.0283  0.0532
  68 -0.0173  0.6890  1.5605 -0.1670  0.7666 -0.8992  1.8775 -1.0020  2.9121  1.6154 -0.8405
  69 -0.2572  0.2078  0.3851 -0.1738  2.4016 -1.0023  1.5168  0.8766  0.9584 -0.0885  0.6524
  70 -0.9517  1.3514  1.3657  1.8279 -1.2042  0.1134  0.9793  1.8156  0.8074  0.9892  0.2094
  71  1.2304  1.0526 -0.3830 -0.6198 -2.3000 -1.2519  0.5110 -0.3860  0.7115  0.9667 -1.4053
  72  1.4188 -0.1383  0.3378  0.2302 -0.1487 -0.5266 -0.8428 -0.6384  0.6565  0.2256  0.0127
  73 -0.0442  0.4591 -0.5059  0.9020  0.7672 -1.5201  0.2941  1.7190  0.4042  1.1953  0.1776
  74 -1.7859 -1.0508 -1.0679 -0.5740  0.0087  0.2835  2.2253 -0.3442  0.1417  1.2904  0.5725
  75  1.0789 -0.0098 -0.4530 -0.0185 -0.9567  0.9284  1.5076  0.4460  2.2531  1.5291  2.4059
  76  0.9136  1.2385 -0.6430 -1.1225  0.7519 -0.4222  0.9435  0.7693  0.1679  0.2884 -0.5360
  77  0.1731  0.4650  0.8775 -1.5574  0.9068  0.0666  1.5077  0.1262  2.0439  0.5540  0.6429
  78  0.0570 -1.9812 -0.7662 -0.7611  0.5806 -0.5107  1.1710  1.6379  1.6799  1.1479 -0.3738
  79  0.2537  0.6870  1.6852  0.5253 -0.7142 -0.9846  1.9479  0.9702  1.4420  2.1325 -0.3640
  80 -1.4367  1.7337  0.6659 -1.3413 -1.3628 -1.0986  0.6415  0.8944  0.4949 -0.8428 -0.3242
  81 -0.8772 -0.1023  1.5205 -1.4608 -0.0067  0.7870  0.6568 -0.7848  1.0607  0.8650 -0.3928
  82  1.6074  0.3433  1.2090  0.2439  0.9587 -0.6455  0.6537  2.6124  1.4430  0.8374  0.0276
  83 -0.1452  0.9652  0.1958 -0.3795 -2.3385 -0.5506 -0.9331  1.4066  1.2483  0.7580 -0.5811
  84  1.0707  1.0066 -0.8077 -0.1643  1.1504  0.2498  0.2014  1.3362  0.7438  0.4758  0.4354
  85 -0.7295  0.8269  0.3344 -0.4995 -0.8069  0.6874  1.8335  2.3369  2.4753 -0.2721  1.0645
  86  1.5900 -0.6273 -0.9760  0.0979  0.1802 -0.6296  0.2928  0.0686  0.9154  0.7497  0.8738
  87 -0.6781 -2.0754  0.3386 -1.6335 -0.5804 -0.0734  2.5665  1.0257  1.7100  1.8300 -0.7553
  88  0.6519 -0.8557 -0.1305 -2.3406  0.9808  1.1070 -0.2273  1.9293  1.6476 -0.1016  1.7482
  89 -0.4355 -0.1036 -0.3782  0.4963 -1.4076  0.1950  2.3918  2.1708  1.1160  2.5447  0.5012
  90  0.6381  1.1965  0.0629  1.4362  1.3467 -1.1361 -1.0176 -1.8180  2.9611  0.3827  0.1688
  91  0.3679 -1.4712 -1.5380  0.3807 -2.3052  0.5908  0.8289  0.8353  1.7018  1.0558 -0.5796
  92 -0.4041  0.0899 -0.3976 -1.3527  0.4503 -0.9564  0.7681  1.2921 -0.0279 -0.1768 -1.0752
  93 -1.4527  0.5871 -0.0875  2.0820  0.8032 -1.3109 -0.0389  1.2471  1.2492  1.1506 -0.6283
  94 -0.2985  1.0113 -0.3872  1.5752 -0.2187  0.3660  1.0646  2.3889  1.2653  0.0252 -2.1583
  95 -0.9226 -0.8493  1.9385  0.6030  0.0345 -0.4666  2.3086  3.1544  3.7580  0.2342  0.5161
  96 -0.2517  0.0134  1.1960  1.5139  1.5367 -0.6271  0.5253  0.6991  1.8591  1.2406  0.5645
  97 -0.7957  0.5899  0.2088  0.2683  1.8540  0.4261  0.4833  1.5814  2.0624  0.4140  1.4567
  98 -1.2313  0.5550  0.6403  0.7174  0.1738 -0.6156 -0.7315  1.6893  1.7407  0.1358  0.3514
  99  0.4626  0.0903 -0.2212 -0.1267  0.0358 -0.1759  0.7558  1.0341  0.1932  1.0839  0.0748
 100 -1.0539  1.4722  0.3586 -0.7002  0.9768  0.4499 -1.9260  3.6749  0.9102  1.7039 -0.7179
 101  1.4001 -1.0436  1.2221  0.0572  1.2091  0.1106 -0.1773 -0.3703  2.0014  2.0808 -0.3406
 102 -0.6857 -0.3327 -0.4835  0.1510 -0.0450 -0.8585 -1.0959  0.7613  0.3121  0.0088 -1.4301
 103  0.3292 -0.7930  0.2261 -0.4796  0.7690 -1.0357  1.5452  0.8963  2.1694  0.5622 -1.5003
 104  0.6156  0.0849 -1.5848 -0.6984 -0.3695 -1.1850  0.6372  1.1570  0.4009  2.0009  0.0870
 105 -0.4361 -0.9613 -0.7758  0.1581  1.2815  0.1491  0.0732  0.9420  1.6199 -1.4716 -0.6431
 106  0.4047  1.8213 -0.5487 -0.7029  0.2257 -0.3671  0.8595  0.5728  0.5153  0.9992 -2.6624
 107  0.5227  0.6175 -1.9615 -0.0033  2.2069 -0.8055  2.0643  1.8188  0.9440  2.2937  1.5544
 108 -0.4093 -0.4918 -0.1565  0.5109  1.0781  0.3876  0.9634  0.1505  1.3787  1.4700 -2.1215
 109  0.4592  0.3895 -0.7470  0.1524 -1.4879 -1.1527 -0.2402  0.8509  0.9314  1.3581  1.5872
 110  0.4746  0.6217  1.0888  0.9448  0.2903 -0.6677  1.3913  0.4174  1.4154  0.5084 -0.7702
 111  0.5265  1.5338  1.1159 -0.5752 -0.2727 -0.5514  0.5981  1.9831  1.3909 -1.0295 -0.1087
 112  0.3382 -0.4352  0.3176 -0.4956 -0.3251  0.9732  1.2416  1.3534  0.2226  2.1489  0.2632
 113 -1.8347 -0.1602 -3.2759  1.1710  0.3631  0.1539  2.0182 -0.9492  1.7898 -1.0392 -0.2580
 114  0.6241  0.8439  0.6214 -1.4333  0.2193  0.2334 -0.8102  0.1866  0.8181 -1.0602 -0.5238
 115  1.5483  0.7713 -1.4336  0.4608 -0.8112  0.9169  2.0204  0.5867  0.5247  0.8372 -0.0070
 116  0.0770  0.7394 -0.6057  0.1356  0.0758  1.1565  3.1530 -0.4286  1.7589  1.8414 -0.2872
 117  0.8853  0.3803 -0.3897 -0.2016 -0.4008 -0.6059 -0.3980  0.9634  2.0758  1.6712  1.0103
 118  0.9396  1.5768  0.4514  0.3013  0.8409  0.0920  1.6548  0.6928  3.0512  2.5629  0.3233
 119 -2.2362  1.1513 -0.2011  0.1691  0.3484  0.2394 -0.5614  1.7048  1.3764  1.5456  0.1107
 120  1.2453  0.0778  0.7163  0.6140  2.2642 -0.9519  0.9282  1.3687  1.6095  0.6934  0.9592
 121 -0.4126  2.3604 -0.0433  0.1800  0.3617  1.2482  0.1853 -0.7122  2.2252  0.2874 -0.7662
 122  0.3380 -0.2213  1.5249 -1.0877 -1.4790 -0.3893  0.2255  0.8231 -0.2942  1.2469  0.0249
 123  0.1697  1.5496 -1.0581 -0.3969  0.8139 -2.1836 -0.1782  2.7133  0.5900  1.2868  1.1759
 124 -2.0808  0.4868 -0.9624 -0.3905  1.3580 -1.2763 -0.3301  0.5758  1.3285  1.1384  1.3210
 125 -0.2265  0.2130 -0.3821 -0.4802 -2.7817  0.8612  0.1075  0.0250  0.9091  1.0147 -0.2133
 126  0.8492 -0.6369  0.4631 -0.6867  0.8083  1.7257  1.9073 -0.4112  1.5029  0.8378  0.8570
 127 -0.6318  1.1461  0.2627 -1.8074  2.3956 -0.1510  0.2471  0.6628 -1.5604  0.9715 -1.4898
 128 -1.8272 -0.4381  1.8231 -0.0529 -1.7070 -0.0457  1.6707  1.2287  0.7192  0.7197  0.6379
 129  0.5332 -1.9507 -0.1249  1.4875  0.7649 -0.4396  1.2033  1.3900  2.4206  1.3627 -1.2677
 130  1.4330 -0.8597 -0.5823  0.1212  0.5853  0.9893 -0.2419 -0.5285  2.5775  2.6339  2.5319
 131 -0.5833  0.0532 -0.4277  1.2241 -2.6192 -0.5691  0.9381  1.5140  0.0383  2.2856  0.5789
 132 -0.9484  2.2507 -1.4580 -0.5394  1.1350  2.6684 -1.9107  1.1842  0.5285  3.0753 -1.1888
 133 -0.3224  0.5246  0.6324  1.9073  0.7286  0.0694  0.4127  0.7956  1.5153  1.5303  0.9786
 134  1.8765 -1.9695  1.4075  0.4879 -1.0297  0.0012  0.8191  0.0255 -0.9158  0.2024  0.1332
 135 -0.8641 -0.7640  0.3186  0.5220  0.4219 -0.3818  2.3730  0.9569  0.1793  2.3131  1.5699
 136  1.6002 -0.3516  1.1079 -0.4286 -0.7195 -0.3821 -0.6465  2.4803  0.3295  0.4894  0.5200
 137 -0.6423 -0.2628 -1.4552 -1.0881  1.8071  0.4914  0.1835  1.6386  1.7684  1.2699 -0.4189
 138 -0.0839 -0.1782  0.3618 -0.8670  1.2686  0.4394  1.9787  0.2578  0.5665  1.4337 -0.5664
 139 -0.9935  0.2433 -0.7589 -1.5885  1.0624  0.8004  1.3706  3.2900  0.9103  0.2386 -0.7379
 140 -1.6019 -0.1183 -0.6514 -0.0485  2.2366 -0.3733  2.1817  0.4948  1.4008  0.2476 -1.2314
 141 -0.0694 -0.3826 -0.0053  0.8263 -0.0123 -1.3610  1.3812  0.2747  1.1282  0.2094 -0.6916
 142  1.1616 -1.6175  0.9744 -1.0981 -1.2298  1.2272  2.5402  2.8435  2.2663  2.8781  0.5729
 143  0.4787 -0.0908 -0.3605 -0.3231 -0.2744  0.0584  1.4295  1.3869 -0.1036  2.5869  0.6661
 144  0.4521  1.4651 -1.0843 -0.9363  1.5093 -0.0203  0.4597  1.7597  0.7625  1.5295  0.2620
 145  0.6312 -1.1443  0.6022 -0.7128 -0.0698 -0.4203  2.0105  0.2587  0.7308  1.2104  1.2560
 146  1.2870  1.1914  1.0899 -0.2302  0.5147  2.0351 -0.1489 -1.8611  0.8962  1.0490  0.1062
 147 -1.9995  0.0959  0.6975  0.4688  0.4802 -0.2192 -0.7877  0.2303 -0.0319  1.2888  0.3019
 148  0.9023  0.7165  0.3639 -1.0430 -1.0506  0.0734  0.8810  1.3382  1.6713  2.7279 -0.3650
 149 -1.4523 -0.8334 -0.0826  0.5084  0.2970  1.0389 -0.2092 -0.5230  0.5788  1.4341 -0.7288
 150 -0.0686 -0.6205 -0.4073  1.2855 -0.9349 -0.7333 -1.2024  3.3977  0.3781  0.8825  0.1916
 151  0.2117  1.5748 -0.2635  0.1132  0.8866  0.4673  1.2786  2.5509  0.9790  0.4167  0.4469
 152 -1.6638 -1.8627  1.3923 -0.7429  1.2471  0.6065 -0.3002  0.7121  0.3839  0.2488 -0.1734
 153  0.1020 -0.8933  0.5482  0.2958 -0.2525  0.8862  0.1178  1.2620  0.7619  0.5793 -0.7835
 154  0.3493  0.8066 -0.8009  0.1306 -0.2627  1.8054  0.0612  0.4893  0.3092  1.7325  1.5295
 155  0.6735 -0.4872  0.3159  0.0682  0.3109  0.7440  1.7891  0.1975  1.1994  1.4921  0.7578
 156  0.6655 -0.4906  2.2482  0.7816  0.0427  0.6685 -1.0894  2.2805  2.8508  1.9434  2.3635
 157  0.0217 -0.5081 -0.1682 -0.1041 -0.7450  1.8218  0.1692  0.0871  1.0878  1.8298  0.0901
 158 -1.6767  0.8240 -0.2548 -0.5977 -0.4797 -0.1512  1.1997  0.9946  0.8492  1.3459  0.4834
 159 -0.9648 -1.2904  0.0475 -1.2298 -0.0113  1.2912  0.9234  2.3082  0.1264  0.6221 -0.5007
   0 -0.8262 -0.9906 -0.3791 -1.3959 -0.3604 -1.9044 -0.4944  0.5459 -0.4655 -1.2959 -0.5528
   1  0.7793 -0.5248 -0.7059  1.2120  0.3910  0.2362 -0.4184  0.9978 -0.3141 -1.1479  3.1804
   2  1.4631  1.8493 -0.0710  0.9193  2.2606  0.6519  0.0890 -0.3591 -0.2359  0.4074  3.5040
   3  1.6071 -1.1835  0.2635  0.3095  1.2100 -1.2867  1.5713  0.8390 -0.4416  0.7885  1.3783
   4  0.8411 -1.2491 -1.1332  0.6072  0.4310  0.8833  1.8991  0.5314  0.7140  2.0352 -0.1203
   5  2.7846 -0.6570 -0.9029  1.1181 -0.3907 -0.7067  0.7146 -1.3813  1.6429  1.5983 -0.3713
   6  0.0509 -1.8429 -0.0595  1.1839 -0.7543  1.3684  2.3850 -0.4157 -1.0355  0.2435  1.6151
   7 -0.3879 -0.1041  1.3136  0.4440 -2.8052 -1.6271  1.3974  1.6038  1.1293 -0.7523 -1.0545
   8  1.9535  1.0918  0.0805  1.0294  0.3434  0.4591  1.2046 -0.8311 -0.9594  0.1919 -0.9845
   9  1.7832  1.3232  0.4737 -2.2274 -0.4238 -0.3828  1.2595  1.1808 -1.3332 -0.3313  0.5029
  10 -0.6743  1.7581 -0.6392 -1.4611  1.1065 -0.3714  2.1488  0.4502  0.5190 -0.2521  1.2718
  11 -0.6855  2.5781 -0.0280  1.3408  1.3695  0.2001  1.3971 -1.3258  0.7422 -0.4399  0.9675
  12 -2.0121 -0.6852  0.5021  0.0177  0.0342 -0.5914  0.5900 -0.0041  3.4529  0.0951 -0.9462
  13  1.2371 -0.0022 -0.2573  0.2470 -0.1089  1.3869  0.7191  1.2534  0.7568  0.9850  2.2050
  14  0.8895 -0.3358  0.6756  0.3691  0.9317  0.2503  0.5892  2.0969  0.3765  1.5210 -0.6283
  15 -0.3978 -1.0592 -1.7899 -0.3180  0.2818 -1.7029  1.3332 -0.1350  0.0270  0.6119 -0.0627
  16 -1.2380  0.4537 -0.1078  0.8034 -0.3288  2.0625  0.1436  0.3171  0.5906  0.4623 -0.2042
  17  0.2880  1.5666  0.5302  0.3096 -1.4150 -0.4223  2.3345  0.1916  1.4142 -2.2765  0.7194
  18 -0.1587  0.6657  0.0872 -0.0408 -0.7008  0.3623 -0.7106  0.4414  1.4886 -0.6695 -0.1455
  19  0.5054  0.3335  0.3676  0.2784 -0.4417 -0.3611  1.6439 -0.8415 -0.8247  0.4243 -0.0382
  20  0.7165 -0.3570 -0.8788 -0.5454 -0.0681 -0.3411  0.1953  0.4890  1.9524 -0.8551  0.0964
  21 -1.3348  0.0777 -0.3644  0.6116  0.1030  1.5575  1.2874  1.4181  1.1748  0.1589  0.6656
  22 -0.1328 -1.7475 -0.2814 -0.1060 -0.5226  0.2332 -0.6466  0.0194  0.9070 -0.3736 -0.7391
  23  1.4180 -0.8652  2.0631  0.6655  0.5841 -1.9034  1.7515  1.9842 -0.6446  1.0123 -1.5005
  24 -1.3774 -0.5835  1.0152  1.4330 -0.9065  0.5224  0.0171  0.4027  0.6144 -1.0012  0.3551
  25 -0.6415 -0.6820 -0.0266 -2.1170  0.0051 -0.1015  1.3690 -0.3681  0.1897  0.1350 -0.0992
  26  1.0922  0.6701 -0.8324  1.6964 -1.1802 -1.0895  1.5414  0.7896  1.4727  0.0003  1.9207
  27 -0.5837  2.6011  0.2571 -0.1477  1.5244  0.4782  1.7942  0.7999  0.0286 -0.5171 -0.4559
  28  1.2950 -0.6017  0.8144  0.6453 -1.2046  0.8051 -0.2307  0.9873  1.8212 -0.5158  0.7358
  29  0.5457 -0.1387 -0.4199  1.1047 -0.9070 -1.3119  0.9454  0.5991  1.4337  0.3419  0.6822
  30 -0.9902  0.3952  1.2839 -0.2461  0.4141 -0.2465  2.7272  0.7029  0.7306  1.1516  0.5987
  31 -0.9877  1.0779 -0.5228 -0.2767 -0.2663 -1.1881 -0.6413  0.4615  0.5575 -2.1444 -0.3452
  32 -0.2405  1.0332  0.9369  1.0000  0.3185  0.1261  1.0962 -1.4581 -0.8180 -0.2080  0.5669
  33  0.1240 -1.3896  2.4059 -0.1326 -0.8967 -1.3334  1.7497  2.3325  1.0992  0.1116 -0.2773
  34 -0.6197 -0.7861  2.3827 -1.1437  0.0543 -0.8911  1.2784 -0.1265  0.4312  1.9454 -0.2396
  35 -0.6257  1.1081  1.2150  0.4136  0.9780 -0.3939  1.8295  0.3267  1.5312 -0.2495 -0.1870
  36 -1.0495 -1.0117 -0.3070  0.4288 -2.1198  0.7844  3.1605  0.6552 -0.4774 -0.0033  0.6009
  37  1.0057  0.1735 -0.1375 -1.7082  1.0490 -1.9007  0.1154 -0.7462  0.3837  2.8100  1.2951
  38 -0.9725 -1.7648  0.4889 -0.9989 -0.1280 -1.2319  0.5503 -0.0387 -0.6482 -0.0996 -0.1915
  39  1.5669  0.4927  0.3201  2.0616  0.8673 -0.1953  1.9189  1.8199  1.6891 -0.6288  1.0497
  40  1.0983  0.0712  0.9202 -0.0577 -1.0632 -0.8202  0.4372 -0.5850  1.6888  0.7954  0.6583
  41 -0.0453 -1.1259 -0.1882  0.1829 -0.5334  0.3204 -0.1707  1.0224 -0.5077  1.9421  0.6002
  42 -0.3310  0.9824 -0.4957 -0.0749  0.9198  1.4456  0.7306 -1.1700  0.9118  0.1947 -0.3397
  43 -0.0520 -0.1780 -0.7252 -1.8289  0.5219  1.0706 -0.8132 -2.4094  1.6083  0.2959  0.4676
  44  0.3409 -1.7728  1.5508  2.8110  0.5798  0.3199  2.5326  0.5488  0.3279  1.4946  0.4315
  45  0.7211 -0.1804 -1.7658  0.0023  0.1830 -1.8321  1.2999  1.0566 -0.5781  0.2937  0.1897
  46  1.6274 -1.8803 -1.7887  1.5135 -0.7906  0.1155  0.1455 -0.9144  2.2987 -0.0866  1.2976
  47  0.0811  1.2778 -1.0502  0.6791 -0.1766  0.0255  0.8424  0.9785  0.2959 -0.0140  0.6335
  48 -0.2675 -0.4291 -0.0195 -0.3912  0.5038  1.3258  1.0968  0.3144  0.5743  0.3043  0.9961
  49  0.6311  2.2373 -0.1961 -0.8010 -1.2496  0.4014 -0.6969  0.6273 -0.3052  0.6628  0.3548
  50 -0.3771  1.2855  1.5843  1.1821 -0.6263  2.2634  1.6383 -0.8291 -0.5240  2.8288  1.6635
  51  2.4286  0.4677  2.7953 -0.8822  0.3588  0.3327  0.8860 -1.0154  0.1036  0.7368  0.0108
  52  1.2588  0.8627 -2.4378  0.2604  0.9026  1.0789  0.0595 -0.1116  0.1646  0.3195  0.5415
  53  1.2360 -0.3895 -1.6050  0.8009  1.0259  0.9142  1.1054 -0.7832 -0.8966  0.1286 -1.0043
  54 -0.1542  0.7924  0.7086  0.9363  0.5543 -0.7650  0.3118 -0.6611  1.3951  1.8921 -1.4527
  55 -1.4161  1.0566  1.7608 -0.1995  0.0724  0.2076  2.0863 -1.6336  0.9476  0.3532  0.1217
  56 -0.0323 -0.7062 -0.0041 -0.3140  1.1285  0.7474  0.7813  0.9074  0.4489  0.3742  0.8968
  57  0.4291  0.3343  0.6781  1.8375 -1.2177  0.4934 -1.3017  0.6305  0.7793  2.3151 -0.6871
  58  0.9622  1.0020  1.3548  0.3052 -0.9298  2.1554  0.2575  1.3167  1.5699  1.3660  0.1800
  59  0.3118  2.0957  1.0058 -0.1844 -0.5100  2.8890  1.7776  1.1527  0.3985 -0.8153  0.3167
