# model = krumsiek11.txt 
# tmax = 160
# branching = True
# nrRealizations = 10
# noiseObs = 0.0001
# noiseDyn = 0.001
# seed = 0
# it   Gata2   Gata1    Fog1    EKLF    Fli1     SCL   Cebpa    Pu.1    cJun  EgrNab    Gfi1 
  53  0.1025  0.0992  0.0092  0.0366  0.0337  0.1077  0.9940  0.2040  0.7612  0.7455 -0.0039
  54  0.1005  0.0927  0.0114  0.0322  0.0337  0.1090  0.9902  0.2098  0.7634  0.7517 -0.0053
  55  0.0998  0.0923  0.0114  0.0341  0.0348  0.1072  0.9903  0.2148  0.7698  0.7553 -0.0022
  56  0.0951  0.0846  0.0113  0.0332  0.0301  0.1032  0.9876  0.2235  0.7737  0.7625  0.0028
  57  0.0924  0.0829  0.0074  0.0316  0.0261  0.1015  0.9869  0.2298  0.7837  0.7650  0.0008
  58  0.0835  0.0783  0.0060  0.0318  0.0254  0.0989  0.9900  0.2409  0.7927  0.7705  0.0026
  59  0.0813  0.0749  0.0031  0.0286  0.0256  0.0923  0.9896  0.2546  0.7999  0.7776 -0.0018
  60  0.0769  0.0739  0.0021  0.0277  0.0233  0.0904  0.9858  0.2698  0.8081  0.7834 -0.0024
  61  0.0721  0.0679  0.0029  0.0277  0.0215  0.0857  0.9875  0.2841  0.8175  0.7923  0.0003
  62  0.0674  0.0626  0.0037  0.0277  0.0194  0.0810  0.9897  0.3010  0.8278  0.8008 -0.0022
  63  0.0631  0.0581  0.0019  0.0274  0.0149  0.0738  0.9928  0.3202  0.8357  0.8083  0.0000
  64  0.0612  0.0532  0.0056  0.0295  0.0131  0.0708  0.9939  0.3415  0.8407  0.8187 -0.0032
  65  0.0579  0.0485  0.0052  0.0272  0.0107  0.0616  0.9972  0.3644  0.8514  0.8257 -0.0041
  66  0.0536  0.0451  0.0049  0.0238  0.0133  0.0565  0.9986  0.3888  0.8544  0.8366  0.0007
  67  0.0477  0.0399  0.0043  0.0218  0.0115  0.0500  0.9957  0.4159  0.8616  0.8433  0.0028
  68  0.0469  0.0365  0.0037  0.0231  0.0098  0.0486  0.9952  0.4457  0.8703  0.8509  0.0006
  69  0.0389  0.0306  0.0076  0.0225  0.0102  0.0460  0.9950  0.4745  0.8801  0.8616 -0.0009
  70  0.0381  0.0284  0.0056  0.0212  0.0077  0.0401  0.9959  0.5080  0.8884  0.8711 -0.0010
  71  0.0350  0.0259  0.0073  0.0154  0.0069  0.0378  0.9960  0.5372  0.8909  0.8803 -0.0035
  72  0.0321  0.0208  0.0082  0.0151  0.0080  0.0345  0.9987  0.5652  0.8929  0.8878 -0.0034
  73  0.0293  0.0188  0.0040  0.0176  0.0085  0.0327  1.0025  0.5955  0.9016  0.8970 -0.0010
  74  0.0238  0.0157  0.0021  0.0166  0.0050  0.0304  1.0039  0.6246  0.9093  0.9031  0.0003
  75  0.0221  0.0090 -0.0012  0.0165  0.0033  0.0273  1.0071  0.6518  0.9159  0.9112  0.0013
  76  0.0212  0.0079  0.0002  0.0160  0.0044  0.0248  1.0038  0.6807  0.9248  0.9181 -0.0004
  77  0.0172  0.0098 -0.0038  0.0133  0.0039  0.0226  1.0019  0.7107  0.9312  0.9203  0.0011
  78  0.0169  0.0090 -0.0027  0.0158  0.0004  0.0221  1.0008  0.7343  0.9365  0.9253 -0.0025
  79  0.0168  0.0095 -0.0008  0.0105  0.0012  0.0207  1.0023  0.7559  0.9429  0.9312  0.0006
  80  0.0184  0.0099 -0.0003  0.0100 -0.0014  0.0188  0.9998  0.7761  0.9459  0.9360  0.0030
  81  0.0154  0.0113  0.0028  0.0073 -0.0037  0.0173  0.9994  0.7938  0.9499  0.9424 -0.0010
  82  0.0127  0.0088  0.0025  0.0053  0.0002  0.0156  1.0001  0.8089  0.9504  0.9474 -0.0000
  83  0.0134  0.0110  0.0041  0.0088 -0.0017  0.0131  0.9982  0.8266  0.9490  0.9501 -0.0007
  84  0.0126  0.0124  0.0073  0.0101 -0.0060  0.0118  0.9962  0.8391  0.9514  0.9545 -0.0024
  85  0.0107  0.0062  0.0097  0.0117 -0.0064  0.0125  0.9985  0.8515  0.9561  0.9537 -0.0039
  86  0.0060  0.0063  0.0084  0.0098 -0.0053  0.0136  0.9970  0.8691  0.9585  0.9517 -0.0022
  87  0.0020  0.0084  0.0083  0.0061 -0.0021  0.0124  0.9971  0.8816  0.9621  0.9577 -0.0048
  88  0.0021  0.0108  0.0068  0.0045 -0.0021  0.0108  0.9976  0.8924  0.9619  0.9592 -0.0027
  89 -0.0007  0.0139  0.0068  0.0038  0.0008  0.0110  0.9977  0.9007  0.9620  0.9636 -0.0036
  90 -0.0030  0.0167  0.0068  0.0061  0.0023  0.0131  0.9992  0.9088  0.9677  0.9674 -0.0059
  91  0.0008  0.0135  0.0063  0.0065  0.0012  0.0108  1.0005  0.9129  0.9681  0.9715 -0.0039
  92  0.0012  0.0093  0.0072  0.0063  0.0039  0.0073  0.9997  0.9201  0.9721  0.9695 -0.0060
  93 -0.0031  0.0145  0.0078  0.0072  0.0060  0.0030  1.0008  0.9251  0.9705  0.9735 -0.0062
  94 -0.0020  0.0117  0.0036  0.0054  0.0057  0.0039  0.9996  0.9348  0.9716  0.9734 -0.0107
  95 -0.0034  0.0079  0.0037  0.0037  0.0017  0.0005  1.0055  0.9464  0.9710  0.9709 -0.0066
  96 -0.0008  0.0108  0.0062  0.0023  0.0004  0.0005  1.0030  0.9457  0.9737  0.9695 -0.0084
  97 -0.0026  0.0109  0.0094  0.0052 -0.0022 -0.0026  1.0027  0.9528  0.9753  0.9694 -0.0087
  98 -0.0054  0.0131  0.0116  0.0053 -0.0019 -0.0027  1.0037  0.9569  0.9781  0.9703 -0.0043
  99 -0.0067  0.0112  0.0092 -0.0005 -0.0010 -0.0036  1.0003  0.9569  0.9794  0.9688 -0.0049
 100 -0.0075  0.0141  0.0064 -0.0011 -0.0046 -0.0024  0.9978  0.9607  0.9802  0.9699 -0.0050
 101 -0.0060  0.0136  0.0036  0.0012 -0.0036 -0.0012  0.9978  0.9640  0.9810  0.9702 -0.0066
 102 -0.0060  0.0165  0.0024  0.0017 -0.0053  0.0004  0.9958  0.9642  0.9794  0.9753 -0.0070
 103 -0.0045  0.0183  0.0014  0.0039 -0.0032  0.0003  0.9965  0.9577  0.9802  0.9744 -0.0066
 104 -0.0042  0.0163  0.0024  0.0038  0.0009 -0.0004  0.9944  0.9593  0.9805  0.9748 -0.0044
 105 -0.0045  0.0146  0.0029  0.0044  0.0016  0.0001  0.9941  0.9609  0.9830  0.9732 -0.0004
 106 -0.0047  0.0133  0.0036 -0.0019  0.0018  0.0048  0.9941  0.9631  0.9852  0.9728  0.0011
 107  0.0003  0.0102  0.0027 -0.0029  0.0061  0.0067  0.9960  0.9661  0.9824  0.9749 -0.0020
 108  0.0015  0.0111  0.0001 -0.0078  0.0082  0.0064  0.9959  0.9715  0.9836  0.9735 -0.0044
 109  0.0026  0.0106 -0.0024 -0.0084  0.0083  0.0026  0.9942  0.9753  0.9868  0.9731 -0.0020
 110  0.0027  0.0093 -0.0020 -0.0050  0.0070  0.0047  0.9943  0.9794  0.9826  0.9674 -0.0007
 111  0.0042  0.0063  0.0021 -0.0054  0.0056  0.0058  0.9932  0.9830  0.9873  0.9666  0.0006
 112  0.0039  0.0067  0.0010 -0.0044  0.0045  0.0026  0.9922  0.9871  0.9890  0.9645  0.0001
 113  0.0026  0.0095 -0.0010 -0.0030  0.0057  0.0042  0.9923  0.9835  0.9896  0.9659 -0.0010
 114  0.0019  0.0048 -0.0007 -0.0084  0.0066  0.0036  0.9946  0.9885  0.9904  0.9747  0.0027
 115  0.0029  0.0039 -0.0000 -0.0086  0.0039  0.0015  0.9909  0.9901  0.9883  0.9756  0.0049
 116  0.0039  0.0006  0.0005 -0.0096 -0.0003  0.0013  0.9954  0.9903  0.9889  0.9734  0.0042
 117  0.0051 -0.0023 -0.0002 -0.0072  0.0023  0.0027  0.9924  0.9893  0.9933  0.9762  0.0071
 118  0.0013 -0.0035 -0.0023 -0.0030 -0.0015  0.0026  0.9942  0.9892  0.9907  0.9753  0.0052
 119  0.0038 -0.0062 -0.0019 -0.0054  0.0018 -0.0013  0.9923  0.9933  0.9899  0.9769  0.0043
 120  0.0064 -0.0024 -0.0016 -0.0034  0.0042 -0.0024  0.9944  0.9919  0.9902  0.9737  0.0037
 121  0.0058 -0.0049 -0.0014 -0.0040  0.0066 -0.0002  0.9960  0.9916  0.9903  0.9756  0.0085
 122  0.0018 -0.0063  0.0012 -0.0059  0.0092  0.0018  0.9962  0.9892  0.9865  0.9750  0.0094
 123  0.0022 -0.0091  0.0018 -0.0062  0.0067  0.0020  0.9979  0.9905  0.9829  0.9705  0.0089
 124  0.0017 -0.0062  0.0016 -0.0047  0.0063  0.0019  0.9973  0.9918  0.9846  0.9693  0.0122
 125 -0.0005 -0.0015  0.0002 -0.0034  0.0058  0.0037  0.9995  0.9917  0.9850  0.9668  0.0124
 126 -0.0015 -0.0014 -0.0024 -0.0053  0.0071  0.0030  1.0001  0.9945  0.9850  0.9632  0.0119
 127 -0.0015 -0.0042 -0.0008 -0.0038  0.0051 -0.0014  0.9970  0.9967  0.9819  0.9612  0.0096
 128 -0.0002 -0.0043 -0.0002 -0.0036  0.0080 -0.0023  1.0002  0.9934  0.9817  0.9588  0.0121
 129  0.0028 -0.0076 -0.0033 -0.0041  0.0076  0.0012  0.9986  0.9908  0.9844  0.9580  0.0107
 130  0.0021 -0.0080 -0.0031 -0.0035  0.0093  0.0041  0.9991  0.9892  0.9822  0.9600  0.0082
 131  0.0005 -0.0051 -0.0024 -0.0013  0.0088  0.0007  0.9975  0.9897  0.9810  0.9605  0.0097
 132 -0.0003 -0.0045 -0.0009  0.0030  0.0076  0.0014  1.0003  0.9884  0.9795  0.9588  0.0091
 133  0.0022 -0.0037  0.0015  0.0042  0.0068  0.0015  1.0027  0.9882  0.9801  0.9605  0.0037
 134  0.0016 -0.0067  0.0021  0.0036  0.0055  0.0016  1.0036  0.9892  0.9824  0.9662  0.0010
 135 -0.0008 -0.0055 -0.0049  0.0039  0.0080  0.0024  1.0025  0.9888  0.9849  0.9645  0.0025
 136 -0.0022 -0.0029 -0.0051  0.0036  0.0067 -0.0005  1.0001  0.9929  0.9849  0.9666 -0.0009
 137 -0.0031 -0.0021 -0.0022  0.0036  0.0071 -0.0018  0.9958  0.9910  0.9842  0.9664 -0.0010
 138 -0.0030 -0.0011 -0.0075  0.0039  0.0057  0.0010  0.9940  0.9920  0.9846  0.9643  0.0026
 139  0.0021 -0.0001 -0.0062  0.0020  0.0072  0.0049  0.9942  0.9920  0.9844  0.9642  0.0070
 140  0.0022 -0.0039 -0.0020 -0.0010  0.0116  0.0032  0.9939  0.9943  0.9869  0.9642  0.0057
 141 -0.0003 -0.0077 -0.0024 -0.0017  0.0093  0.0012  0.9973  0.9974  0.9833  0.9690  0.0046
 142 -0.0001 -0.0077 -0.0001 -0.0039  0.0069  0.0034  0.9981  0.9993  0.9822  0.9674  0.0078
 143 -0.0030 -0.0126  0.0015 -0.0014  0.0051  0.0054  0.9955  0.9992  0.9795  0.9677  0.0067
 144 -0.0033 -0.0109  0.0001 -0.0016  0.0032  0.0000  1.0001  0.9959  0.9807  0.9681  0.0036
 145 -0.0022 -0.0104  0.0045 -0.0016  0.0015  0.0004  0.9981  0.9939  0.9825  0.9633  0.0002
 146  0.0018 -0.0054  0.0047 -0.0005 -0.0003  0.0021  0.9961  0.9961  0.9850  0.9651 -0.0029
 147 -0.0026 -0.0046  0.0051  0.0000 -0.0024 -0.0010  0.9986  0.9947  0.9830  0.9668 -0.0070
 148 -0.0018 -0.0046  0.0046  0.0043 -0.0028 -0.0019  0.9983  0.9936  0.9876  0.9661 -0.0017
 149  0.0002 -0.0061  0.0020  0.0068 -0.0004 -0.0002  1.0016  0.9923  0.9882  0.9700  0.0008
 150  0.0028 -0.0085  0.0001  0.0053 -0.0013  0.0010  1.0009  0.9946  0.9869  0.9724  0.0020
 151  0.0062 -0.0109 -0.0006  0.0063 -0.0019 -0.0003  1.0001  0.9933  0.9869  0.9713 -0.0032
 152  0.0038 -0.0131 -0.0037  0.0021 -0.0009 -0.0039  0.9986  0.9929  0.9904  0.9704 -0.0045
 153  0.0051 -0.0116 -0.0064  0.0016 -0.0044 -0.0043  0.9955  0.9956  0.9873  0.9670 -0.0025
 154  0.0064 -0.0116 -0.0049  0.0019  0.0039 -0.0027  0.9966  0.9937  0.9886  0.9640 -0.0017
 155  0.0055 -0.0098 -0.0060  0.0016  0.0029 -0.0063  0.9972  0.9937  0.9855  0.9656  0.0009
 156  0.0054 -0.0098 -0.0013 -0.0004  0.0002 -0.0079  0.9961  0.9956  0.9836  0.9654  0.0028
 157  0.0047 -0.0100 -0.0011 -0.0038  0.0043 -0.0106  0.9997  0.9948  0.9820  0.9645  0.0019
 158  0.0021 -0.0091  0.0008 -0.0046  0.0035 -0.0065  1.0021  0.9949  0.9839  0.9719 -0.0001
 159  0.0045 -0.0073  0.0018 -0.0037  0.0021 -0.0089  1.0048  0.9933  0.9892  0.9727  0.0001
   0  0.8009 -0.0023  0.0006  0.0013  0.0010  0.0008  0.8005  0.8023  0.0012 -0.0002  0.0001
   1  0.7284  0.0041 -0.0004  0.0007 -0.0033 -0.0025  0.8189  0.7276  0.0837  0.0092  0.0928
   2  0.6617  0.0037 -0.0021 -0.0000 -0.0009  0.0021  0.8404  0.6611  0.1178  0.0241  0.1439
   3  0.6001  0.0100 -0.0041  0.0001  0.0015 -0.0002  0.8545  0.6028  0.1349  0.0346  0.1621
   4  0.5441  0.0098 -0.0028 -0.0016  0.0025  0.0043  0.8694  0.5464  0.1468  0.0410  0.1701
   5  0.4970  0.0112 -0.0015 -0.0016  0.0002  0.0052  0.8819  0.4957  0.1595  0.0418  0.1744
   6  0.4501  0.0146 -0.0003 -0.0065 -0.0011  0.0038  0.8941  0.4549  0.1673  0.0488  0.1764
   7  0.4115  0.0179 -0.0019 -0.0025 -0.0016  0.0057  0.9044  0.4149  0.1742  0.0537  0.1725
   8  0.3720  0.0201 -0.0040 -0.0023  0.0002  0.0040  0.9130  0.3748  0.1810  0.0594  0.1685
   9  0.3396  0.0205 -0.0037 -0.0022  0.0015  0.0070  0.9220  0.3442  0.1849  0.0629  0.1611
  10  0.3156  0.0245 -0.0036 -0.0039 -0.0004  0.0090  0.9313  0.3184  0.1963  0.0672  0.1512
  11  0.2926  0.0313 -0.0008 -0.0015  0.0040  0.0071  0.9339  0.2919  0.2058  0.0780  0.1387
  12  0.2705  0.0355 -0.0049 -0.0009  0.0034  0.0059  0.9413  0.2738  0.2161  0.0845  0.1294
  13  0.2522  0.0378 -0.0032  0.0023  0.0022  0.0074  0.9490  0.2529  0.2296  0.0946  0.1179
  14  0.2363  0.0405 -0.0026  0.0034  0.0011  0.0087  0.9546  0.2395  0.2437  0.1074  0.1091
  15  0.2234  0.0442 -0.0041  0.0056  0.0021  0.0096  0.9583  0.2288  0.2601  0.1219  0.0991
  16  0.2125  0.0474 -0.0038  0.0069  0.0020  0.0087  0.9622  0.2220  0.2745  0.1386  0.0928
  17  0.2047  0.0500 -0.0026  0.0067  0.0056  0.0106  0.9699  0.2114  0.2938  0.1580  0.0829
  18  0.1977  0.0518 -0.0033  0.0080  0.0027  0.0132  0.9740  0.2057  0.3170  0.1785  0.0740
  19  0.1868  0.0595 -0.0053  0.0069  0.0041  0.0163  0.9830  0.2019  0.3435  0.2011  0.0645
  20  0.1832  0.0644 -0.0092  0.0061  0.0048  0.0177  0.9855  0.1986  0.3687  0.2211  0.0587
  21  0.1768  0.0707 -0.0080  0.0079  0.0065  0.0214  0.9879  0.1968  0.3866  0.2469  0.0540
  22  0.1693  0.0768 -0.0089  0.0104  0.0038  0.0276  0.9883  0.1915  0.4128  0.2741  0.0429
  23  0.1647  0.0817 -0.0074  0.0123  0.0067  0.0304  0.9909  0.1899  0.4386  0.3045  0.0403
  24  0.1652  0.0857 -0.0077  0.0138  0.0068  0.0384  0.9924  0.1841  0.4609  0.3275  0.0386
  25  0.1628  0.0917 -0.0041  0.0135  0.0059  0.0448  0.9932  0.1801  0.4801  0.3553  0.0369
  26  0.1614  0.0982 -0.0017  0.0185  0.0093  0.0468  0.9971  0.1780  0.4981  0.3820  0.0309
  27  0.1597  0.1016 -0.0001  0.0234  0.0094  0.0524  1.0008  0.1768  0.5127  0.4030  0.0273
  28  0.1589  0.1022  0.0034  0.0253  0.0126  0.0618  1.0000  0.1710  0.5315  0.4281  0.0230
  29  0.1623  0.1060  0.0009  0.0271  0.0106  0.0689  1.0003  0.1667  0.5438  0.4455  0.0198
  30  0.1616  0.1116  0.0018  0.0279  0.0131  0.0742  1.0012  0.1629  0.5597  0.4676  0.0150
  31  0.1597  0.1163  0.0044  0.0294  0.0140  0.0813  1.0008  0.1556  0.5704  0.4847  0.0126
  32  0.1597  0.1258  0.0024  0.0322  0.0166  0.0899  0.9989  0.1494  0.5861  0.5038  0.0108
  33  0.1605  0.1276  0.0053  0.0355  0.0170  0.1019  0.9974  0.1453  0.5942  0.5197  0.0096
  34  0.1617  0.1321  0.0038  0.0387  0.0186  0.1143  0.9964  0.1406  0.5955  0.5338  0.0064
  35  0.1652  0.1373  0.0029  0.0400  0.0234  0.1250  0.9951  0.1402  0.6045  0.5441  0.0062
  36  0.1686  0.1431  0.0037  0.0460  0.0262  0.1355  0.9939  0.1355  0.6069  0.5518  0.0068
  37  0.1703  0.1497  0.0081  0.0451  0.0277  0.1434  0.9948  0.1307  0.6099  0.5586  0.0059
  38  0.1772  0.1583  0.0094  0.0487  0.0323  0.1549  0.9969  0.1283  0.6104  0.5675  0.0024
  39  0.1813  0.1662  0.0094  0.0525  0.0363  0.1680  0.9987  0.1219  0.6107  0.5710  0.0061
  40  0.1855  0.1749  0.0120  0.0520  0.0372  0.1836  0.9997  0.1167  0.6088  0.5704  0.0064
  41  0.1961  0.1836  0.0195  0.0567  0.0465  0.2012  1.0024  0.1121  0.6015  0.5695  0.0077
  42  0.2049  0.1945  0.0221  0.0611  0.0474  0.2190  1.0032  0.1036  0.5965  0.5631  0.0105
  43  0.2176  0.2054  0.0231  0.0675  0.0501  0.2335  0.9973  0.1004  0.5855  0.5530  0.0115
  44  0.2394  0.2210  0.0239  0.0776  0.0557  0.2492  0.9963  0.0924  0.5755  0.5464  0.0131
  45  0.2559  0.2381  0.0265  0.0839  0.0599  0.2691  0.9923  0.0863  0.5637  0.5328  0.0090
  46  0.2750  0.2584  0.0312  0.0915  0.0619  0.2953  0.9885  0.0757  0.5470  0.5162  0.0104
  47  0.3002  0.2815  0.0350  0.0977  0.0650  0.3204  0.9811  0.0689  0.5257  0.4982  0.0078
  48  0.3247  0.3077  0.0416  0.1059  0.0718  0.3480  0.9760  0.0650  0.5069  0.4811  0.0090
  49  0.3500  0.3347  0.0466  0.1106  0.0781  0.3781  0.9663  0.0576  0.4835  0.4571  0.0119
  50  0.3787  0.3665  0.0503  0.1191  0.0826  0.4095  0.9560  0.0485  0.4562  0.4350  0.0109
  51  0.4107  0.4008  0.0591  0.1307  0.0872  0.4417  0.9433  0.0435  0.4301  0.4068  0.0113
  52  0.4408  0.4345  0.0659  0.1399  0.0947  0.4768  0.9246  0.0417  0.4051  0.3802  0.0087
  53  0.4717  0.4665  0.0772  0.1479  0.0957  0.5091  0.9014  0.0395  0.3801  0.3550  0.0116
  54  0.5030  0.4984  0.0886  0.1567  0.0994  0.5383  0.8762  0.0360  0.3574  0.3321  0.0074
  55  0.5233  0.5301  0.1006  0.1643  0.1034  0.5712  0.8446  0.0349  0.3345  0.3097  0.0052
  56  0.5462  0.5584  0.1134  0.1712  0.1055  0.5991  0.8107  0.0317  0.3141  0.2901  0.0038
  57  0.5675  0.5858  0.1292  0.1821  0.1095  0.6259  0.7736  0.0278  0.2933  0.2703  0.0023
  58  0.5832  0.6125  0.1427  0.1915  0.1080  0.6488  0.7342  0.0252  0.2739  0.2517  0.0026
  59  0.5993  0.6390  0.1557  0.1987  0.1112  0.6802  0.6985  0.0260  0.2520  0.2288  0.0054
  60  0.6090  0.6667  0.1741  0.2064  0.1156  0.6995  0.6579  0.0240  0.2323  0.2177  0.0088
  61  0.6185  0.6920  0.1894  0.2115  0.1147  0.7219  0.6227  0.0243  0.2179  0.1990  0.0111
  62  0.6269  0.7109  0.2028  0.2201  0.1124  0.7421  0.5894  0.0260  0.2023  0.1849  0.0103
  63  0.6305  0.7311  0.2166  0.2245  0.1167  0.7652  0.5563  0.0199  0.1872  0.1695  0.0134
  64  0.6300  0.7525  0.2348  0.2344  0.1153  0.7824  0.5215  0.0155  0.1735  0.1607  0.0124
  65  0.6341  0.7737  0.2456  0.2385  0.1153  0.7985  0.4897  0.0149  0.1578  0.1457  0.0156
  66  0.6354  0.7905  0.2634  0.2428  0.1167  0.8146  0.4607  0.0138  0.1450  0.1345  0.0140
  67  0.6359  0.8070  0.2762  0.2521  0.1139  0.8304  0.4335  0.0148  0.1350  0.1254  0.0141
  68  0.6322  0.8231  0.2887  0.2595  0.1102  0.8415  0.4036  0.0115  0.1215  0.1171  0.0175
  69  0.6291  0.8385  0.2978  0.2679  0.1081  0.8535  0.3764  0.0149  0.1122  0.1032  0.0173
